item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision,instruct
3092,"And he left, still slightly dazed. Eleanor kept her face toward the closed outer door, frowning. 
“That went rather well, I thought,” said Desmond. 
Eleanor’s expression changed, the frown vanishing, replaced by a cheery grin. She pivoted. 
“Nice try,” she said to",Desmond,-1.0873022079467773,-3.644303321838379,5.872648034710437e-05,0.6759535455823981,0.0,0.30100210021002094,0.0023416974363246685,allenai/OLMo-7B,step211000-tokens933B,False
3093,"“We needn't worry about his interference any more; we have the power to destroy him. And we'll do it in front of the girl. Bring her to the front of the cave.” A servant troll hurried off to follow Ekon's order.
Matilda was being kept in a cell in the furthermost part of the",cave,-0.960906982421875,-6.042191505432129,7.443447248078883e-05,0.8157910716619555,0.0,0.19524752475247523,0.05156986968095249,allenai/OLMo-7B,step211000-tokens933B,False
3094,"__________


Jeros stretched on his seat, waiting for his lunch to arrive. In a few moments, one of the air hostesses had arrived next to him with a lunch trolley. A shining badge lay pinned to the man’s chest, which said ‘Narodo’. He placed the tray on Jeros’s desk, gave him a courteous smile, and walked off with the",trolley,-1.3716201782226562,-7.357151508331299,9.6027652034536e-05,0.5854606044881503,0.0,0.3515751575157515,0.00033480347747253666,allenai/OLMo-7B,step211000-tokens933B,False
3095,"Selena opened her eyes hours later and, as the room swam into focus, she saw first her mother in a chair beside her, and then she saw from the corner of her eye, her father, Beth and Matt sitting in chairs along the wall. “Matt?” Her voice was low and hoarse, yet the surprise was still evident. Her mother stepped out of the way and nodded her head at Matt. 
“What are you doing here?” Selena’s voice was a whisper as she stared at",Matt,-1.6784286499023438,-2.408310890197754,8.133891969919205e-05,0.7536406845912638,0.0,0.16847284728472847,0.09382705617652934,allenai/OLMo-7B,step211000-tokens933B,False
3096,"Unfortunately I’m no longer advisor to the Alliance and though they will listen, they think of me as simply a symbol of things past, a relic,” her voice rose and sounded slightly annoyed, “like an antique that’s pretty to look at and remember fond memories gone by.”  She sat back into her chair as more vines twirled through her hair.  “You see I’m only here for so long,” she shifted her gaze to Gabe.  “You know this through fabled stories, don’t you",Gabe,-4.172111511230469,-5.187298774719238,0.00017490396567154676,0.7452899071975775,0.0,-0.055529552955295526,0.5831854273535841,allenai/OLMo-7B,step211000-tokens933B,False
3097,"His parting words were lost to Amanda because she was backing Piper into the house, keeping her eyes trained on Mark.

But he just drove away in a cloud of dust, and Daniel lowered his gun.

Amanda almost wet her floral skirt in relief. She turned and picked up Piper, straining a little under her weight, but wanting to reassure her she was okay. Wanting to reassure both of them that they were",okay,-1.836069107055664,-8.563066482543945,0.0001001728669507429,0.6839726889563239,0.0,0.2836843684368437,0.004233950590023601,allenai/OLMo-7B,step211000-tokens933B,False
3098,"Bunker 108 was a center for xenobiological research, which might have justified keeping its location under wraps. If such research were seized or destroyed, it would completely frustrate our efforts to understand what was going on at the Ragnarok impact site, over a thousand miles away in Nebraska and Wyoming.
I was glad to be a citizen, living in a",Bunker,-8.851699829101562,-2.4118995666503906,0.00012033175153192133,0.723443055693988,0.0,0.19627962796279624,0.05032372503591881,allenai/OLMo-7B,step211000-tokens933B,False
3099,"Chip greeted the teams as we entered, and I could tell by the expressions on the faces of the others that they were equally wary of this unusual setup. The host raised his hand. ""I need all the men to go and stand in a row on the red mat off to the side.""

As one, we all turned to look at the red",mat,-0.20253562927246094,-4.836496353149414,8.589837671024725e-05,0.6425214989877015,0.0,0.29718571857185716,0.0026764655410196616,allenai/OLMo-7B,step211000-tokens933B,False
3100,"Mark grinned and sat down beside me. “It’s my sparkling personality, isn’t it?”
I grinned back at him, tongue-tied. Sedona licked my hand in greeting. She was a sweet dog who rarely barked. I reached in my purse and grabbed a dog treat. She immediately sat down and stared intensely at my hand, her focus lasered in on the",treat,-0.6969699859619141,-5.3802080154418945,8.186516060959548e-05,0.6346238837566875,0.0,0.37202520252025195,0.0001382801550032209,allenai/OLMo-7B,step211000-tokens933B,False
3101,"She came up to him and settled close by his side, curling one leg beneath her. Finally a relaxed smile twitched at her lips. ""You're a bundle of contradictions, Quinn.""

""Men like to be as mysterious as women,"" he joked.

""Well, you did a good job. And I kept asking myself, which is the real",Quinn,-0.6398410797119141,-3.669240951538086,5.52548335690517e-05,0.6970743522321722,0.0,0.382058205820582,8.765892213840278e-05,allenai/OLMo-7B,step211000-tokens933B,False
3102,"Vampire or not, I was nearly mortal during the day, and my hands felt like lead, especially after going through a few rounds on the heavy bag.

But even though sunset was still under two hours away, I had more than enough strength to hit the bag hard enough to rock the little trainer. He grunted through the shockwaves, screaming at me to keep my hands up even as he struggled to hold onto the",bag,-1.1176185607910156,-5.360617637634277,9.721933747641742e-05,0.6035148159491713,0.0,-0.008400840084008399,0.9338883868789741,allenai/OLMo-7B,step211000-tokens933B,False
3103,"“Where’s home for you?” She asked in a conversational tone but part of her examination was making sure his memory was intact.
She watched him hesitate. Oh, oh. Then he said, “Oregon.”
“Turn your head please, to the right.” As he complied, she asked, “Whereabouts in",Oregon,-0.025676727294921875,-1.6375923156738281,3.078524605371058e-05,0.7934952392236615,0.0,0.2859285928592859,0.003929074850620303,allenai/OLMo-7B,step211000-tokens933B,False
3104,"He'd come away from Donnie's machinations even stronger than he'd been before.

He'd become fearless, with an inner strength and clarity that was unrivaled.

But that wasn't the same as Leta bleeding and hurt. ""I don't want to lose you, Leta.""

""Then don't fear it. Believe that I'll be here with you,",always,-3.3234148025512695,-9.889652252197266,9.259850048692897e-05,0.7009028119622506,0.0,0.1613081308130813,0.10886410939579867,allenai/OLMo-7B,step211000-tokens933B,False
3105,"He would never be around her when he was drinking. He didn't trust himself to not do anything.

On the first game day, she had tailgated with friends on the other side of campus, which was a relief because Danielle had shown up. He'd had no idea how he would have explained that.

When he had gone home last weekend, he thought about breaking up with",Danielle,-1.7551555633544922,-3.2719945907592773,8.775381138548255e-05,0.6988249455704956,0.0,0.4935733573357335,1.8100577226783745e-07,allenai/OLMo-7B,step211000-tokens933B,False
3106,"""Is that silver?'

Jill looked down at the heart-shaped locket around her neck. ""I think so.'

""Can I have it?'

Jill undid the clasp and passed it over. Sonya held it between her palms and closed her eyes a moment, pursing her lips. A few seconds later, her eyes opened, and she handed me the",locket,-0.31136131286621094,-5.26887321472168,8.414055628236383e-05,0.6239585564734563,0.0,0.205016501650165,0.04073881703544907,allenai/OLMo-7B,step211000-tokens933B,False
3107,"""Going to elaborate on what you mean?""

""If I don't drop everything and let myself be whisked away to the compound, so Madigan can chew me out for God-knows-what, then I only get to see my mother and the guys when they're off base. Which, as you know, isn't that",often,-0.04467010498046875,-9.771285057067871,0.0001886996760731563,0.6835322393662028,0.0,0.17580558055805579,0.08018614372625209,allenai/OLMo-7B,step211000-tokens933B,False
3108,"Just who is going to pay for this special feed grain anyway?  It must cost a bit if it's that special.""
""You’re going to pay, obviously,"" replied Mitch, ""since your cows will be eating it.  On the other hand, Joe will be planting and irrigating the grain.  He'll do all the work to make it",grow,-0.3166923522949219,-6.5510759353637695,0.00010840349568752572,0.6566089714395484,0.0,0.2018121812181218,0.0440602540167479,allenai/OLMo-7B,step211000-tokens933B,False
3109,"""Yes, I think the time is near, let's hold off for a couple of days to be on the safe side."" said the Guardian.
""Thank you for the update, I will be in touch to let you know when dinner is scheduled.  Keep your calendar open for the end of this week,"" said Mr. Castillo.
""Yes, sir, looking forward to it,"" said the",Guardian,-0.30312156677246094,-6.76699686050415,0.00010569616279099137,0.7472243593502597,0.0,0.19939993999399938,0.046706579785289984,allenai/OLMo-7B,step211000-tokens933B,False
3110,"So what’s with me havin’ to keep out o’ sight sellin’ a few Hollywood classics?”
Corey didn’t answer.  “So did you bring the goods, or what?”
“Not here,” said Mr. Love.  “Not now.”  He slid a business card across the table to",Corey,-0.8037376403808594,-2.484187126159668,3.7705322029069066e-05,0.7020961967433733,0.0,0.5166156615661566,3.7503470683967464e-08,allenai/OLMo-7B,step211000-tokens933B,False
3111,"But, by raising questions about the dozens of people who could have had your recipe card with them, that could be a wash on both sides.” He said more to himself than to me.
“The chocolate cake is the most difficult evidence to explain. How many people could have had some of your",cake,-1.9239997863769531,-3.5369815826416016,5.500381666934118e-05,0.7028765774308895,0.0,0.403084308430843,3.210533087905933e-05,allenai/OLMo-7B,step211000-tokens933B,False
3112,"There was no snow, but everything about the area looked cold and dreary.

Then he saw something that stopped him. A small building-a tiny, leaning wooden hut just a few hundred feet away.

""Just be glad it's not winter,"" Sofia said, tying her shoelaces. ""Or we'd have already been",frozen,-2.2369422912597656,-8.121009826660156,9.942425094777718e-05,0.49160976597286565,0.0,0.22025802580258022,0.027664884747748225,allenai/OLMo-7B,step211000-tokens933B,False
3113,"""If it's the same thing, then it's got to be moving.""
""Diesel,"" Jacks called. The dog trotted up from the back of the short column. Jacks crouched, scratching the dog's pointed ears. Diesel barked and then trotted off toward the light.
""Let's keep moving,"" said",Jacks,-0.5967426300048828,-3.3476905822753906,5.245208740234375e-05,0.6727525594262148,0.0,0.587134713471347,1.3591407153663516e-10,allenai/OLMo-7B,step211000-tokens933B,False
