good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
That cup wasn't fixed by the doctors.,That cup wasn't fixed by the socks.,syntax,s-selection,animate_subject_passive,491,387,paired,-43.87318801879883,-46.00603485107422,True,-1.9172286987304688,-2.564037322998047,-1.8666534423828125,-2.508920669555664,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Michelle researched these newspaper articles.,Politics researched these newspaper articles.,syntax,s-selection,animate_subject_trans,722,388,paired,-33.51344680786133,-35.508140563964844,True,-2.337373733520508,-3.2262420654296875,-2.5004329681396484,-3.391092300415039,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
These actresses were referenced by some lady.,These actresses were referenced by some box.,syntax,s-selection,animate_subject_passive,51,389,paired,-44.327064514160156,-48.77110290527344,True,-1.7645225524902344,-2.6649856567382812,-1.7920761108398438,-2.7811965942382812,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Randolf isn't arguing about some actors.,This hospital isn't arguing about some actors.,syntax,s-selection,animate_subject_trans,927,390,paired,-51.35835266113281,-52.31977844238281,True,-2.173887252807617,-3.077423095703125,-2.227731704711914,-3.2497854232788086,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Naomi had cleaned a fork.,That book had cleaned a fork.,syntax,s-selection,animate_subject_trans,269,391,paired,-33.36605453491211,-44.48719787597656,True,-2.2571163177490234,-3.1521434783935547,-2.2968921661376953,-3.1287612915039062,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The libraries aren't skated around by the boys.,The libraries aren't skated around by the candle.,syntax,s-selection,animate_subject_passive,652,392,paired,-52.464637756347656,-59.559837341308594,True,-2.051443099975586,-2.6549854278564453,-2.0594024658203125,-2.644254684448242,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Sally broke the couches.,Ice cream broke the couches.,syntax,s-selection,animate_subject_trans,196,393,paired,-34.15156936645508,-34.661048889160156,True,-2.174661636352539,-3.1960182189941406,-2.239622116088867,-3.2221574783325195,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Natalie is listening to Dan.,This apple is listening to Dan.,syntax,s-selection,animate_subject_trans,848,394,paired,-35.610015869140625,-43.705467224121094,True,-2.6234169006347656,-3.6110143661499023,-2.571146011352539,-3.585902214050293,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Patricia sold some apples.,That dish sold some apples.,syntax,s-selection,animate_subject_trans,718,395,paired,-29.0433349609375,-38.97822570800781,True,-2.1752471923828125,-3.019062042236328,-2.2949657440185547,-3.1738033294677734,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Holly is seen by some girls.,Holly is seen by some glasses.,syntax,s-selection,animate_subject_passive,106,396,paired,-38.57892608642578,-40.58293151855469,True,-2.388874053955078,-3.385542869567871,-2.324338912963867,-3.3158836364746094,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Every child wasn't remembered by some guy.,Every child wasn't remembered by some windows.,syntax,s-selection,animate_subject_passive,280,397,paired,-45.679935455322266,-50.10166931152344,True,-2.044647216796875,-2.7520294189453125,-2.0712127685546875,-2.7866077423095703,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Stacy was arriving at many libraries.,A book was arriving at many libraries.,syntax,s-selection,animate_subject_trans,637,398,paired,-45.05802917480469,-37.70475769042969,False,-2.3656787872314453,-2.9915008544921875,-2.397825241088867,-3.0923404693603516,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Some boy isn't revealed by some senators.,Some boy isn't revealed by some diagnosis.,syntax,s-selection,animate_subject_passive,271,399,paired,-53.201568603515625,-48.667449951171875,False,-1.9508380889892578,-2.709684371948242,-1.946340560913086,-2.6404895782470703,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Todd broke the window.,Some skirt broke the window.,syntax,s-selection,animate_subject_trans,944,400,paired,-27.318710327148438,-36.69610595703125,True,-1.925668716430664,-2.7590789794921875,-2.0234336853027344,-2.861011505126953,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
What had Kenneth and Theresa admired?,What has Kenneth admired and Theresa?,syntax,island_effects,coordinate_structure_constraint_object_extraction,110,401,paired,-42.470115661621094,-51.77296447753906,True,-2.300251007080078,-3.6474533081054688,-2.0240726470947266,-3.402541160583496,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Which children might Chad investigate?,Which might Chad investigate children?,syntax,island_effects,left_branch_island_simple_question,119,402,paired,-41.291934967041016,-51.259674072265625,True,-2.3926563262939453,-3.6153564453125,-2.5366077423095703,-3.6309099197387695,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Who had Pamela healed without approaching Sabrina?,Who had Pamela healed Sabrina without approaching?,syntax,island_effects,adjunct_island,688,403,paired,-57.81887435913086,-65.0403823852539,True,-2.277862548828125,-3.2270450592041016,-2.217376708984375,-3.1916141510009766,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Who is Sonia hugging after visiting Noah?,Who is Sonia hugging Noah after visiting?,syntax,island_effects,adjunct_island,624,404,paired,-48.42597198486328,-52.435585021972656,True,-1.9985980987548828,-2.927511215209961,-2.0276927947998047,-3.0583715438842773,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
What was Natalie examining after scanning commentaries?,What was Natalie examining commentaries after scanning?,syntax,island_effects,adjunct_island,314,405,paired,-60.347679138183594,-68.6031723022461,True,-2.7446422576904297,-3.6322031021118164,-2.768768310546875,-3.6896724700927734,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Who could Jerry conceal he hadn't researched?,Who could Jerry conceal who hadn't researched?,syntax,island_effects,wh_island,946,406,paired,-55.17413330078125,-56.7248649597168,True,-2.6517906188964844,-3.5040502548217773,-2.6119956970214844,-3.5059328079223633,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
What might Tina and Carol pass?,What should Tina pass and Carol?,syntax,island_effects,coordinate_structure_constraint_object_extraction,350,407,paired,-46.432151794433594,-50.648109436035156,True,-2.250041961669922,-3.634213447570801,-2.3413314819335938,-3.6110639572143555,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Which girls is the dress irritating and the Lutherans revealing?,Which is the dress irritating girls and the Lutherans revealing?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,8,408,paired,-79.63297271728516,-78.88738250732422,False,-2.1823062896728516,-3.4315872192382812,-2.0309791564941406,-3.3304224014282227,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Who has Kristin returned to without bothering Caroline?,Who has Kristin returned to Caroline without bothering?,syntax,island_effects,adjunct_island,981,409,paired,-55.34545135498047,-62.84294891357422,True,-1.9126300811767578,-2.727327346801758,-1.9254512786865234,-2.821229934692383,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
What hats might Monica bring and Sonia admire?,What might Monica bring hats and Sonia admire?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,192,410,paired,-70.03346252441406,-75.81005859375,True,-3.1020069122314453,-4.372611999511719,-2.8949127197265625,-4.051989555358887,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Who are a pedestrian and Jennifer approaching?,Who is a pedestrian approaching and Jennifer?,syntax,island_effects,coordinate_structure_constraint_object_extraction,569,411,paired,-54.843414306640625,-46.193199157714844,False,-2.136821746826172,-3.407062530517578,-2.245698928833008,-3.3760833740234375,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Which plane is John discovering?,Which is John discovering plane?,syntax,island_effects,left_branch_island_simple_question,891,412,paired,-35.73889923095703,-48.179779052734375,True,-2.137592315673828,-3.407835006713867,-2.10235595703125,-3.4185104370117188,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
What person were the sketches astounding?,What were the sketches astounding person?,syntax,island_effects,left_branch_island_simple_question,964,413,paired,-49.57965087890625,-49.42420959472656,False,-2.4046287536621094,-3.7977218627929688,-2.3151168823242188,-3.4924488067626953,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Elaine has admired which peppers?,Which has Elaine admired peppers?,syntax,island_effects,left_branch_island_echo_question,217,414,paired,-51.14045715332031,-50.81706237792969,False,-3.2259178161621094,-4.352441787719727,-3.0979557037353516,-4.321941375732422,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
What was Tammy ascending without admiring a lot of slopes?,What was Tammy ascending a lot of slopes without admiring?,syntax,island_effects,adjunct_island,980,415,paired,-69.24607849121094,-70.0195541381836,True,-2.3745479583740234,-3.531465530395508,-2.4307174682617188,-3.55496883392334,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Who had the girls' tutors who are distracting Sara cared for?,Who had Sara cared for the girls' tutors who are distracting?,syntax,island_effects,complex_NP_island,157,416,paired,-80.3707275390625,-76.47801208496094,False,-1.8273601531982422,-2.6526479721069336,-2.017484664916992,-2.831456184387207,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
The Borgias could insult which men?,Which could the Borgias insult men?,syntax,island_effects,left_branch_island_echo_question,894,417,paired,-54.90811538696289,-53.05577850341797,False,-2.526826858520508,-3.9035539627075195,-2.529470443725586,-3.930802345275879,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Who did this patient flee from without discovering the Lutherans?,Who did this patient flee from the Lutherans without discovering?,syntax,island_effects,adjunct_island,482,418,paired,-67.72384643554688,-72.5117416381836,True,-2.128131866455078,-3.0961265563964844,-2.1312789916992188,-3.1206350326538086,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Who does Sherry complain about after questioning Phillip?,Who does Sherry complain about Phillip after questioning?,syntax,island_effects,adjunct_island,545,419,paired,-56.99760437011719,-62.3825569152832,True,-1.9338703155517578,-2.8038997650146484,-1.9947185516357422,-2.9478464126586914,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Who are a lot of women and Raymond visiting?,Who were a lot of women visiting and Raymond?,syntax,island_effects,coordinate_structure_constraint_object_extraction,889,420,paired,-50.80371856689453,-52.3709716796875,True,-1.8113746643066406,-2.8465309143066406,-1.7232551574707031,-2.5993404388427734,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
What was Kirsten figuring out she hadn't lifted?,What was Kirsten figuring out who hadn't lifted?,syntax,island_effects,wh_island,579,421,paired,-57.15812683105469,-60.96342849731445,True,-2.3634777069091797,-3.493865966796875,-2.385293960571289,-3.5802526473999023,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
What was Theresa discovering she is thinking about?,What was Theresa discovering who is thinking about?,syntax,island_effects,wh_island,775,422,paired,-47.88075256347656,-54.809593200683594,True,-2.3890743255615234,-3.803386688232422,-2.367494583129883,-3.797266960144043,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Who was a student that might shock Wendy's colleague boasting about?,Who was Wendy's colleague boasting about a student that might shock?,syntax,island_effects,complex_NP_island,544,423,paired,-83.19277954101562,-75.45649719238281,False,-2.295063018798828,-3.0133371353149414,-2.3620166778564453,-3.1890716552734375,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Who are Galileo and Lucille criticizing?,Who was Galileo criticizing and Lucille?,syntax,island_effects,coordinate_structure_constraint_object_extraction,994,424,paired,-50.359649658203125,-54.81095886230469,True,-1.8090324401855469,-2.840407371520996,-1.8382015228271484,-2.855727195739746,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Who is Brenda impressing before kissing this waiter?,Who is Brenda impressing this waiter before kissing?,syntax,island_effects,adjunct_island,229,425,paired,-63.813323974609375,-66.05916595458984,True,-2.0148868560791016,-3.142568588256836,-2.098123550415039,-3.287191390991211,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
What couldn't Regina discover she might climb down?,What couldn't Regina discover what might climb down?,syntax,island_effects,wh_island,580,426,paired,-63.19136047363281,-68.58826446533203,True,-2.5690345764160156,-3.728273391723633,-2.589069366455078,-3.7133779525756836,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Who hadn't some driver who would fire Jennifer's colleague embarrassed?,Who hadn't Jennifer's colleague embarrassed some driver who would fire?,syntax,island_effects,complex_NP_island,3,427,paired,-86.79362487792969,-86.47525024414062,False,-2.070352554321289,-2.963390350341797,-2.025381088256836,-3.013242721557617,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
Who are all women's discussing Elizabeth astounding.,Who are all women's discussing astounding Elizabeth.,syntax,island_effects,sentential_subject_island,728,428,paired,-68.76912689208984,-69.30978393554688,True,-2.1257572174072266,-2.8997249603271484,-2.079446792602539,-2.860574722290039,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
