good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
Which children might Chad investigate?,Which might Chad investigate children?,syntax,island_effects,left_branch_island_simple_question,119,402,paired,-50.52765655517578,-56.6260986328125,True,-1.6222562789916992,-2.434756278991699,-1.6993980407714844,-2.3087730407714844,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who had Pamela healed without approaching Sabrina?,Who had Pamela healed Sabrina without approaching?,syntax,island_effects,adjunct_island,688,403,paired,-69.7408218383789,-72.84982299804688,True,-1.5914068222045898,-2.46640682220459,-1.6339902877807617,-2.4699277877807617,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who is Sonia hugging after visiting Noah?,Who is Sonia hugging Noah after visiting?,syntax,island_effects,adjunct_island,624,404,paired,-63.93150329589844,-64.72914123535156,True,-1.5217294692993164,-2.4123544692993164,-1.5692596435546875,-2.4051971435546875,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
What was Natalie examining after scanning commentaries?,What was Natalie examining commentaries after scanning?,syntax,island_effects,adjunct_island,314,405,paired,-67.60905456542969,-74.40118408203125,True,-1.6146297454833984,-2.4115047454833984,-1.691908836364746,-2.441908836364746,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who could Jerry conceal he hadn't researched?,Who could Jerry conceal who hadn't researched?,syntax,island_effects,wh_island,946,406,paired,-67.4949951171875,-69.12462615966797,True,-1.5220298767089844,-2.4985923767089844,-1.5524044036865234,-2.5445919036865234,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
What might Tina and Carol pass?,What should Tina pass and Carol?,syntax,island_effects,coordinate_structure_constraint_object_extraction,350,407,paired,-51.050601959228516,-55.55075454711914,True,-1.6045379638671875,-2.5576629638671875,-1.5735664367675781,-2.511066436767578,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Which girls is the dress irritating and the Lutherans revealing?,Which is the dress irritating girls and the Lutherans revealing?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,8,408,paired,-86.28778076171875,-81.71406555175781,False,-1.72979736328125,-2.47198486328125,-1.7456045150756836,-2.4721670150756836,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who has Kristin returned to without bothering Caroline?,Who has Kristin returned to Caroline without bothering?,syntax,island_effects,adjunct_island,981,409,paired,-63.95819091796875,-67.7502670288086,True,-1.4762506484985352,-2.390313148498535,-1.5650177001953125,-2.3775177001953125,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
What hats might Monica bring and Sonia admire?,What might Monica bring hats and Sonia admire?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,192,410,paired,-74.305419921875,-79.03132629394531,True,-1.5568523406982422,-2.603727340698242,-1.6077251434326172,-2.560850143432617,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who are a pedestrian and Jennifer approaching?,Who is a pedestrian approaching and Jennifer?,syntax,island_effects,coordinate_structure_constraint_object_extraction,569,411,paired,-62.21735763549805,-56.70668411254883,False,-1.5645761489868164,-2.3927011489868164,-1.4967823028564453,-2.3795948028564453,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Which plane is John discovering?,Which is John discovering plane?,syntax,island_effects,left_branch_island_simple_question,891,412,paired,-41.780853271484375,-51.87430191040039,True,-1.5879364013671875,-2.4473114013671875,-1.7150249481201172,-2.402524948120117,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
What person were the sketches astounding?,What were the sketches astounding person?,syntax,island_effects,left_branch_island_simple_question,964,413,paired,-54.68165588378906,-51.89945602416992,False,-1.6101198196411133,-2.5085573196411133,-1.6636276245117188,-2.4683151245117188,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Elaine has admired which peppers?,Which has Elaine admired peppers?,syntax,island_effects,left_branch_island_echo_question,217,414,paired,-54.683685302734375,-60.49046325683594,True,-1.4830894470214844,-2.2330894470214844,-1.5446500778198242,-2.396212577819824,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
What was Tammy ascending without admiring a lot of slopes?,What was Tammy ascending a lot of slopes without admiring?,syntax,island_effects,adjunct_island,980,415,paired,-79.84101867675781,-79.84580993652344,True,-1.5652122497558594,-2.4089622497558594,-1.564077377319336,-2.368764877319336,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who had the girls' tutors who are distracting Sara cared for?,Who had Sara cared for the girls' tutors who are distracting?,syntax,island_effects,complex_NP_island,157,416,paired,-85.10417938232422,-88.34196472167969,True,-1.5271778106689453,-2.5662403106689453,-1.544778823852539,-2.568216323852539,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
The Borgias could insult which men?,Which could the Borgias insult men?,syntax,island_effects,left_branch_island_echo_question,894,417,paired,-58.60905075073242,-59.54283905029297,True,-1.550175666809082,-2.362675666809082,-1.5665559768676758,-2.457180976867676,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who did this patient flee from without discovering the Lutherans?,Who did this patient flee from the Lutherans without discovering?,syntax,island_effects,adjunct_island,482,418,paired,-75.08839416503906,-77.66152954101562,True,-1.5640869140625,-2.3765869140625,-1.5565452575683594,-2.3768577575683594,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who does Sherry complain about after questioning Phillip?,Who does Sherry complain about Phillip after questioning?,syntax,island_effects,adjunct_island,545,419,paired,-60.72071075439453,-65.5050048828125,True,-1.528071403503418,-2.395258903503418,-1.5806026458740234,-2.3774776458740234,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who are a lot of women and Raymond visiting?,Who were a lot of women visiting and Raymond?,syntax,island_effects,coordinate_structure_constraint_object_extraction,889,420,paired,-59.6600341796875,-62.08446502685547,True,-1.4716901779174805,-2.4404401779174805,-1.4209518432617188,-2.4443893432617188,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
What was Kirsten figuring out she hadn't lifted?,What was Kirsten figuring out who hadn't lifted?,syntax,island_effects,wh_island,579,421,paired,-59.822906494140625,-63.7039794921875,True,-1.5177793502807617,-2.5334043502807617,-1.57080078125,-2.49267578125,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
What was Theresa discovering she is thinking about?,What was Theresa discovering who is thinking about?,syntax,island_effects,wh_island,775,422,paired,-52.62183380126953,-56.40673065185547,True,-1.5487966537475586,-2.6034841537475586,-1.597895622253418,-2.668208122253418,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who was a student that might shock Wendy's colleague boasting about?,Who was Wendy's colleague boasting about a student that might shock?,syntax,island_effects,complex_NP_island,544,423,paired,-90.07108306884766,-85.5818099975586,False,-1.5558300018310547,-2.4464550018310547,-1.470968246459961,-2.369405746459961,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who are Galileo and Lucille criticizing?,Who was Galileo criticizing and Lucille?,syntax,island_effects,coordinate_structure_constraint_object_extraction,994,424,paired,-51.419803619384766,-58.44208526611328,True,-1.5330276489257812,-2.4783401489257812,-1.605642318725586,-2.332204818725586,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who is Brenda impressing before kissing this waiter?,Who is Brenda impressing this waiter before kissing?,syntax,island_effects,adjunct_island,229,425,paired,-69.43445587158203,-72.29985809326172,True,-1.6393537521362305,-2.4674787521362305,-1.653336524963379,-2.434586524963379,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
What couldn't Regina discover she might climb down?,What couldn't Regina discover what might climb down?,syntax,island_effects,wh_island,580,426,paired,-68.94900512695312,-72.15991973876953,True,-1.5733222961425781,-2.448322296142578,-1.6148223876953125,-2.4038848876953125,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who hadn't some driver who would fire Jennifer's colleague embarrassed?,Who hadn't Jennifer's colleague embarrassed some driver who would fire?,syntax,island_effects,complex_NP_island,3,427,paired,-94.55730438232422,-95.70447540283203,True,-1.572800636291504,-2.525925636291504,-1.5850467681884766,-2.4131717681884766,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who are all women's discussing Elizabeth astounding.,Who are all women's discussing astounding Elizabeth.,syntax,island_effects,sentential_subject_island,728,428,paired,-73.72647857666016,-76.3663330078125,True,-1.5696210861206055,-2.4055585861206055,-1.5376348495483398,-2.43607234954834,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who hadn't Kayla figured out she bothered?,Who hadn't Kayla figured out what bothered?,syntax,island_effects,wh_island,740,429,paired,-63.87961196899414,-67.29547882080078,True,-1.5541133880615234,-2.4291133880615234,-1.509256362915039,-2.470193862915039,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Which men had Heather kissed?,Which had Heather kissed men?,syntax,island_effects,left_branch_island_simple_question,803,430,paired,-44.3985595703125,-52.58816909790039,True,-1.53912353515625,-2.36724853515625,-1.5907392501831055,-2.4501142501831055,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
What glasses had those senators bought?,What had those senators bought glasses?,syntax,island_effects,left_branch_island_simple_question,856,431,paired,-48.69867706298828,-53.20782470703125,True,-1.5164794921875,-2.5242919921875,-1.595677375793457,-2.494114875793457,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
What wasn't Eric realizing he cleans?,What wasn't Eric realizing who cleans?,syntax,island_effects,wh_island,888,432,paired,-59.620113372802734,-63.26113510131836,True,-1.580124855041504,-2.384812355041504,-1.599350929260254,-2.364975929260254,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who hadn't Alexander forgotten he investigated?,Who hadn't Alexander forgotten who investigated?,syntax,island_effects,wh_island,981,433,paired,-62.23640823364258,-62.19399642944336,False,-1.6203927993774414,-2.2922677993774414,-1.6169891357421875,-2.3748016357421875,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Whose plays has an adult examined and George sounded like?,Whose has an adult examined plays and George sounded like?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,93,434,paired,-79.12452697753906,-89.56986236572266,True,-1.5925884246826172,-2.287900924682617,-1.610891342163086,-2.243703842163086,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
What hasn't April learned she should respect?,What hasn't April learned who should respect?,syntax,island_effects,wh_island,689,435,paired,-56.95545959472656,-62.37986755371094,True,-1.583909034729004,-2.372971534729004,-1.6940498352050781,-2.373737335205078,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
What couldn't Janet learn she liked?,What couldn't Janet learn who liked?,syntax,island_effects,wh_island,278,436,paired,-53.965065002441406,-60.24000549316406,True,-1.581007957458496,-2.424757957458496,-1.6551570892333984,-2.4051570892333984,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Whose public parks did that customer respect and Lissa return to?,Whose did that customer respect public parks and Lissa return to?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,767,437,paired,-92.31460571289062,-101.65898132324219,True,-1.5730533599853516,-2.3386783599853516,-1.6267499923706055,-2.2751874923706055,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Theresa could climb up what slope?,What could Theresa climb up slope?,syntax,island_effects,left_branch_island_echo_question,220,438,paired,-51.424095153808594,-54.040523529052734,True,-1.5531044006347656,-2.4281044006347656,-1.6216497421264648,-2.395087242126465,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who haven't the fathers of Jessica who aren't bothering these teenagers attacked?,Who haven't these teenagers attacked the fathers of Jessica who aren't bothering?,syntax,island_effects,complex_NP_island,478,439,paired,-95.35052490234375,-95.87092590332031,True,-1.5401153564453125,-2.5479278564453125,-1.562601089477539,-2.554788589477539,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
Who was Catherine figuring out she wouldn't annoy?,Who was Catherine figuring out what wouldn't annoy?,syntax,island_effects,wh_island,107,440,paired,-61.818580627441406,-65.12858581542969,True,-1.5107860565185547,-2.3623485565185547,-1.500722885131836,-2.383535385131836,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
What women can Michelle hurt and Renee aggravate?,What can Michelle hurt women and Renee aggravate?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,818,441,paired,-71.32017517089844,-74.57634735107422,True,-1.591853141784668,-2.544978141784668,-1.6190690994262695,-2.5331315994262695,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
What hospitals was Steve irritating and Alexander confusing?,What was Steve irritating hospitals and Alexander confusing?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,855,442,paired,-76.32418060302734,-80.15774536132812,True,-1.6510791778564453,-2.4479541778564453,-1.6801204681396484,-2.3988704681396484,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
What was Scott dropping by before running around a hill?,What was Scott dropping by a hill before running around?,syntax,island_effects,adjunct_island,145,443,paired,-67.91004943847656,-68.48950958251953,True,-1.4533605575561523,-2.4455480575561523,-1.4961376190185547,-2.4961376190185547,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
