good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
The libraries aren't skated around by the boys.,The libraries aren't skated around by the candle.,syntax,s-selection,animate_subject_passive,652,392,paired,-53.401763916015625,-60.114532470703125,True,-3.625497817993164,-4.492672920227051,-3.5795774459838867,-4.435379981994629,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Sally broke the couches.,Ice cream broke the couches.,syntax,s-selection,animate_subject_trans,196,393,paired,-34.00049591064453,-33.35989761352539,False,-4.306672096252441,-5.089200019836426,-4.768157005310059,-5.310317039489746,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Natalie is listening to Dan.,This apple is listening to Dan.,syntax,s-selection,animate_subject_trans,848,394,paired,-34.96187973022461,-43.46255111694336,True,-4.243011474609375,-5.034527778625488,-4.394479751586914,-5.26724910736084,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Patricia sold some apples.,That dish sold some apples.,syntax,s-selection,animate_subject_trans,718,395,paired,-31.272220611572266,-36.19163131713867,True,-3.701413154602051,-4.294985771179199,-4.591758728027344,-5.229496955871582,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Holly is seen by some girls.,Holly is seen by some glasses.,syntax,s-selection,animate_subject_passive,106,396,paired,-40.784324645996094,-44.04759216308594,True,-3.861353874206543,-4.533899307250977,-3.78391170501709,-4.376648902893066,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Every child wasn't remembered by some guy.,Every child wasn't remembered by some windows.,syntax,s-selection,animate_subject_passive,280,397,paired,-44.047306060791016,-48.12847137451172,True,-3.6809635162353516,-4.350406646728516,-3.9381637573242188,-4.535743713378906,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Stacy was arriving at many libraries.,A book was arriving at many libraries.,syntax,s-selection,animate_subject_trans,637,398,paired,-43.999847412109375,-40.5167121887207,False,-4.164996147155762,-4.913088798522949,-4.47117805480957,-5.0513458251953125,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Some boy isn't revealed by some senators.,Some boy isn't revealed by some diagnosis.,syntax,s-selection,animate_subject_passive,271,399,paired,-54.450958251953125,-52.21733856201172,False,-3.6145753860473633,-4.481962203979492,-3.5130701065063477,-4.375885009765625,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Todd broke the window.,Some skirt broke the window.,syntax,s-selection,animate_subject_trans,944,400,paired,-27.288482666015625,-34.718170166015625,True,-3.8418283462524414,-4.638592720031738,-4.69932746887207,-5.367039680480957,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
What had Kenneth and Theresa admired?,What has Kenneth admired and Theresa?,syntax,island_effects,coordinate_structure_constraint_object_extraction,110,401,paired,-40.98759460449219,-55.125823974609375,True,-4.971940994262695,-5.278380393981934,-4.559864044189453,-4.800352096557617,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Which children might Chad investigate?,Which might Chad investigate children?,syntax,island_effects,left_branch_island_simple_question,119,402,paired,-46.62169647216797,-49.699798583984375,True,-4.029740333557129,-4.697790145874023,-4.201991081237793,-4.909987449645996,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Who had Pamela healed without approaching Sabrina?,Who had Pamela healed Sabrina without approaching?,syntax,island_effects,adjunct_island,688,403,paired,-61.124847412109375,-67.92503356933594,True,-3.5856399536132812,-4.184822082519531,-3.5843820571899414,-4.2156572341918945,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Who is Sonia hugging after visiting Noah?,Who is Sonia hugging Noah after visiting?,syntax,island_effects,adjunct_island,624,404,paired,-56.197784423828125,-60.38465881347656,True,-3.831170082092285,-4.425286293029785,-3.9685802459716797,-4.707544326782227,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
What was Natalie examining after scanning commentaries?,What was Natalie examining commentaries after scanning?,syntax,island_effects,adjunct_island,314,405,paired,-59.69635772705078,-68.02766418457031,True,-4.0819807052612305,-4.942339897155762,-4.234384536743164,-5.035204887390137,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Who could Jerry conceal he hadn't researched?,Who could Jerry conceal who hadn't researched?,syntax,island_effects,wh_island,946,406,paired,-56.035762786865234,-59.518585205078125,True,-3.836545944213867,-4.183028221130371,-3.8991260528564453,-4.336363792419434,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
What might Tina and Carol pass?,What should Tina pass and Carol?,syntax,island_effects,coordinate_structure_constraint_object_extraction,350,407,paired,-47.06473922729492,-51.612335205078125,True,-3.806096076965332,-4.83022403717041,-3.3245058059692383,-4.677440643310547,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Which girls is the dress irritating and the Lutherans revealing?,Which is the dress irritating girls and the Lutherans revealing?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,8,408,paired,-78.0787124633789,-78.9878921508789,True,-4.594605445861816,-5.025589942932129,-4.85153865814209,-5.0478105545043945,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Who has Kristin returned to without bothering Caroline?,Who has Kristin returned to Caroline without bothering?,syntax,island_effects,adjunct_island,981,409,paired,-57.729942321777344,-61.46147918701172,True,-2.6744728088378906,-3.268378257751465,-2.840470314025879,-3.610078811645508,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
What hats might Monica bring and Sonia admire?,What might Monica bring hats and Sonia admire?,syntax,island_effects,coordinate_structure_constraint_complex_left_branch,192,410,paired,-66.26823425292969,-70.03140258789062,True,-4.126575469970703,-5.197111129760742,-4.094882011413574,-5.2241058349609375,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Who are a pedestrian and Jennifer approaching?,Who is a pedestrian approaching and Jennifer?,syntax,island_effects,coordinate_structure_constraint_object_extraction,569,411,paired,-53.77572250366211,-46.91388702392578,False,-4.306535720825195,-4.750985145568848,-4.213445663452148,-4.617879867553711,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Which plane is John discovering?,Which is John discovering plane?,syntax,island_effects,left_branch_island_simple_question,891,412,paired,-39.25981521606445,-45.876556396484375,True,-4.773710250854492,-5.126986503601074,-5.277432441711426,-5.438788414001465,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
What person were the sketches astounding?,What were the sketches astounding person?,syntax,island_effects,left_branch_island_simple_question,964,413,paired,-47.30632781982422,-51.39012145996094,True,-3.420416831970215,-4.267687797546387,-3.8686532974243164,-4.456941604614258,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Elaine has admired which peppers?,Which has Elaine admired peppers?,syntax,island_effects,left_branch_island_echo_question,217,414,paired,-51.528568267822266,-50.58172607421875,False,-4.183223724365234,-4.897977828979492,-4.243095397949219,-5.140937805175781,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
What was Tammy ascending without admiring a lot of slopes?,What was Tammy ascending a lot of slopes without admiring?,syntax,island_effects,adjunct_island,980,415,paired,-73.11050415039062,-79.38917541503906,True,-4.742175102233887,-5.429572105407715,-5.185769081115723,-5.741268157958984,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Who had the girls' tutors who are distracting Sara cared for?,Who had Sara cared for the girls' tutors who are distracting?,syntax,island_effects,complex_NP_island,157,416,paired,-83.73186492919922,-79.0484390258789,False,-3.832859992980957,-4.331393241882324,-3.623331069946289,-4.218624114990234,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
The Borgias could insult which men?,Which could the Borgias insult men?,syntax,island_effects,left_branch_island_echo_question,894,417,paired,-52.02545166015625,-48.891727447509766,False,-4.523360252380371,-5.397732734680176,-3.6924848556518555,-4.7989606857299805,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Who did this patient flee from without discovering the Lutherans?,Who did this patient flee from the Lutherans without discovering?,syntax,island_effects,adjunct_island,482,418,paired,-63.679039001464844,-67.65974426269531,True,-3.400263786315918,-3.8189830780029297,-3.8202896118164062,-4.247620582580566,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Who does Sherry complain about after questioning Phillip?,Who does Sherry complain about Phillip after questioning?,syntax,island_effects,adjunct_island,545,419,paired,-54.51661682128906,-63.90463638305664,True,-4.07436466217041,-3.9796409606933594,-4.140172958374023,-4.170099258422852,True,False,False,False,False,False,EleutherAI/pythia-1b-deduped,
Who are a lot of women and Raymond visiting?,Who were a lot of women visiting and Raymond?,syntax,island_effects,coordinate_structure_constraint_object_extraction,889,420,paired,-52.99208068847656,-51.593055725097656,False,-3.9390487670898438,-4.434456825256348,-3.9952468872070312,-4.398999214172363,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
What was Kirsten figuring out she hadn't lifted?,What was Kirsten figuring out who hadn't lifted?,syntax,island_effects,wh_island,579,421,paired,-53.478126525878906,-60.667633056640625,True,-4.282041549682617,-5.055485725402832,-4.515209197998047,-5.3264970779418945,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
What was Theresa discovering she is thinking about?,What was Theresa discovering who is thinking about?,syntax,island_effects,wh_island,775,422,paired,-48.57685852050781,-53.61042785644531,True,-3.8492870330810547,-4.28215217590332,-3.862812042236328,-4.4880781173706055,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Who was a student that might shock Wendy's colleague boasting about?,Who was Wendy's colleague boasting about a student that might shock?,syntax,island_effects,complex_NP_island,544,423,paired,-87.72174072265625,-80.56507873535156,False,-4.00401496887207,-4.311089515686035,-4.044781684875488,-4.284819602966309,True,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Who are Galileo and Lucille criticizing?,Who was Galileo criticizing and Lucille?,syntax,island_effects,coordinate_structure_constraint_object_extraction,994,424,paired,-46.689857482910156,-48.99285888671875,True,-4.2866010665893555,-4.41645622253418,-3.8624038696289062,-4.208630561828613,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Who is Brenda impressing before kissing this waiter?,Who is Brenda impressing this waiter before kissing?,syntax,island_effects,adjunct_island,229,425,paired,-62.15700912475586,-65.68887329101562,True,-4.263294219970703,-4.708033561706543,-4.524275779724121,-4.971080780029297,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
What couldn't Regina discover she might climb down?,What couldn't Regina discover what might climb down?,syntax,island_effects,wh_island,580,426,paired,-61.170135498046875,-63.59622573852539,True,-3.0566625595092773,-3.6266555786132812,-3.0061960220336914,-3.617262840270996,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Who hadn't some driver who would fire Jennifer's colleague embarrassed?,Who hadn't Jennifer's colleague embarrassed some driver who would fire?,syntax,island_effects,complex_NP_island,3,427,paired,-83.69900512695312,-85.5936279296875,True,-3.403569221496582,-3.6450748443603516,-3.317861557006836,-3.7060155868530273,False,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Who are all women's discussing Elizabeth astounding.,Who are all women's discussing astounding Elizabeth.,syntax,island_effects,sentential_subject_island,728,428,paired,-63.84953689575195,-66.32064819335938,True,-3.825216293334961,-4.560486793518066,-3.9774999618530273,-4.585597991943359,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
Who hadn't Kayla figured out she bothered?,Who hadn't Kayla figured out what bothered?,syntax,island_effects,wh_island,740,429,paired,-52.06947708129883,-52.80467224121094,True,-3.4035139083862305,-3.6128406524658203,-3.131649971008301,-3.5438623428344727,False,True,True,False,False,True,EleutherAI/pythia-1b-deduped,
Which men had Heather kissed?,Which had Heather kissed men?,syntax,island_effects,left_branch_island_simple_question,803,430,paired,-40.09117126464844,-43.38616943359375,True,-4.557130813598633,-5.472524642944336,-4.981570243835449,-5.696290016174316,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
What glasses had those senators bought?,What had those senators bought glasses?,syntax,island_effects,left_branch_island_simple_question,856,431,paired,-44.8079948425293,-44.35931396484375,False,-5.240836143493652,-6.116854667663574,-5.5163679122924805,-6.284829139709473,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
What wasn't Eric realizing he cleans?,What wasn't Eric realizing who cleans?,syntax,island_effects,wh_island,888,432,paired,-53.473548889160156,-57.277069091796875,True,-3.782280921936035,-4.368014335632324,-4.197359085083008,-4.794431686401367,True,False,True,False,False,True,EleutherAI/pythia-1b-deduped,
