problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
three_rule_comb5,19,three_rule_comb5_19,False,[0 1 0],"0 1 0]
[1 2 1]",-3.776935577392578,"[0, 1, 0]",True,"[-13.058069229125977, -9.393552780151367, -2.7791061401367188, -12.069450378417969, -10.509527206420898, -1.2221927642822266, -8.245513916015625, -8.280635833740234]",5,0 1 0],-1.2221927642822266,True,EleutherAI/pythia-1b-deduped,
three_rule_comb6,19,three_rule_comb6_19,False,[6 7 2],"6 7 2]
[2 4 6]",-1.8055973052978516,"[6, 7, 2]",True,"[-6.990022659301758, -7.845205307006836, -6.498540878295898, -8.346805572509766, -6.355682373046875, -8.073705673217773, -7.589872360229492, -0.3602123260498047]",7,6 7 2],-0.3602123260498047,True,EleutherAI/pythia-1b-deduped,
three_rule_comb7,19,three_rule_comb7_19,False,[1 3 9],"1 3 3] [7 5 5]
",-2.9480018615722656,"[1, 3, 3]",False,"[-12.217966079711914, -1.0084247589111328, -8.298042297363281, -11.91588020324707, -8.700557708740234, -8.294853210449219, -11.932746887207031, -8.393547058105469]",1,1 3 3],-1.0084247589111328,False,EleutherAI/pythia-1b-deduped,
three_rule_comb8,19,three_rule_comb8_19,False,[0 7 5],2 6 0] [2 6 0] [,-4.338443756103516,"[2, 6, 0]",False,"[-3.978151321411133, -2.5209274291992188, -7.458662033081055, -6.105344772338867, -8.478788375854492, -6.604484558105469, -7.275993347167969, -7.377902984619141]",1,4 5 6],-2.5209274291992188,False,EleutherAI/pythia-1b-deduped,
three_rule_comb9,19,three_rule_comb9_19,False,[2 8 0],"2 8 1]
[4 6 4]",-5.174570083618164,"[2, 8, 1]",False,"[-5.093961715698242, -8.424835205078125, -7.63172721862793, -11.797868728637695, -9.13674545288086, -6.885322570800781, -5.449047088623047, -8.067974090576172]",0,3 5 6],-5.093961715698242,False,EleutherAI/pythia-1b-deduped,
c3_set_union,19,c3_set_union_19,True,[8 4 6 1],"8 6]
[4] [1]",-4.725406646728516,[6 8],False,"[-3.7754135131835938, 0.0, -3.288511276245117, -1.8243141174316406, -8.74968147277832, -3.2578907012939453, -6.306631088256836, -4.260259628295898]",1,],0.0,False,EleutherAI/pythia-1b-deduped,
c1_set_union,19,c1_set_union_19,True,[4],4] [4] [4] [4,-6.069675445556641,[4],True,"[-1.5974750518798828, -9.471258163452148, -4.876914978027344, -5.118518829345703, -1.0629348754882812, -3.8993587493896484, 0.0, -3.9678783416748047]",6,],0.0,False,EleutherAI/pythia-1b-deduped,
c2_set_union,19,c2_set_union_19,True,[8],"8]
[0] [0 9]",-4.666200637817383,[8],True,"[-6.650623321533203, -6.504096984863281, -0.7902011871337891, -5.260723114013672, -4.132699966430664, -5.313503265380859, -7.012182235717773, -5.894205093383789]",2,8],-0.7902011871337891,True,EleutherAI/pythia-1b-deduped,
AND,19,AND_19,True,[7],"7]
[5 7] [4 7",-3.2297229766845703,[7],True,"[-12.47540283203125, -9.105815887451172, -5.191570281982422, -14.48940372467041, -3.0961265563964844, -3.2189483642578125, -4.303226470947266, -0.5872993469238281]",7,7],-0.5872993469238281,True,EleutherAI/pythia-1b-deduped,
XOR,19,XOR_19,True,[7 4],"2 4]
[2 4] [4",-5.788373947143555,[2 4],False,"[-5.261022567749023, -2.8619251251220703, -3.0707759857177734, -11.06364917755127, -2.7866992950439453, -10.50902271270752, 0.0, -6.135738372802734]",6,],0.0,False,EleutherAI/pythia-1b-deduped,
c3_set_union_permuted,19,c3_set_union_permuted_19,True,[8 9 0 6],"0 6]
[0 6] [9",-5.878490447998047,[0 6],False,"[-6.32905387878418, -7.492408752441406, -11.019725799560547, -7.236505508422852, -3.8893375396728516, -4.260364532470703, -3.464954376220703, -4.069524765014648]",6,0],-3.464954376220703,False,EleutherAI/pythia-1b-deduped,
c2_set_union_permuted,19,c2_set_union_permuted_19,True,[2],"3]
[3] [3] [",-6.536226272583008,[3],False,"[-4.147529602050781, -3.3864307403564453, -5.798097610473633, -8.449176788330078, -4.5208282470703125, -2.7278804779052734, -3.724611282348633, -3.4875144958496094]",5,2],-2.7278804779052734,True,EleutherAI/pythia-1b-deduped,
c1_set_union_permuted,19,c1_set_union_permuted_19,True,[9],"1]
[1 7] [7]",-5.5975189208984375,[1],False,"[-4.9334259033203125, -2.0806617736816406, -3.280618667602539, -4.477672576904297, -1.5930328369140625, -12.689971923828125, -8.731477737426758, -9.003652572631836]",4,1],-1.5930328369140625,False,EleutherAI/pythia-1b-deduped,
XOR_permuted,19,XOR_permuted_19,True,[0 9],"2 9]
[2 9] [5",-5.254589080810547,[2 9],False,"[-6.247627258300781, -14.283549308776855, 0.0, -3.3945980072021484, -2.3772449493408203, -3.0899105072021484, -7.241598129272461, -2.705860137939453]",2,],0.0,False,EleutherAI/pythia-1b-deduped,
AND_permuted,19,AND_permuted_19,True,[],"6] [6]
[3] [",-4.419719696044922,[6],False,"[-3.9064712524414062, -8.721784591674805, -12.810832977294922, 0.0, -1.0007362365722656, -2.1494483947753906, -12.94715690612793, -12.866630554199219]",3,],0.0,True,EleutherAI/pythia-1b-deduped,
row_constant,20,row_constant_20,False,[0],"0]
[0] [0] [",-1.9752693176269531,[0],True,"[-5.283493995666504, -0.07848930358886719, -5.032532691955566, -5.856311798095703, -4.343484878540039, -6.030840873718262, -4.841886520385742, -3.8834285736083984]",1,0],-0.07848930358886719,True,EleutherAI/pythia-1b-deduped,
col_constant,20,col_constant_20,False,[6],"6]
[4] [5] [",-0.33361244201660156,[6],True,"[-5.147172927856445, -7.418923377990723, -7.073863983154297, -5.6566162109375, -6.613336563110352, -7.315053939819336, -8.14366626739502, -0.019826889038085938]",7,6],-0.019826889038085938,True,EleutherAI/pythia-1b-deduped,
dist3_diag1,20,dist3_diag1_20,False,[7],"7]
[6] [7] [",-2.307577133178711,[7],True,"[-2.93792724609375, -2.659902572631836, -0.3233451843261719, -3.4180450439453125, -5.040859222412109, -3.5521602630615234, -3.773366928100586, -3.4739112854003906]",2,7],-0.3233451843261719,True,EleutherAI/pythia-1b-deduped,
dist3_diag2,20,dist3_diag2_20,False,[9],"9]
[2] [9] [",-2.971454620361328,[9],True,"[-3.4166717529296875, -3.8080596923828125, -0.6106586456298828, -1.9598846435546875, -4.273556709289551, -3.8812999725341797, -2.044340133666992, -4.746386528015137]",2,9],-0.6106586456298828,True,EleutherAI/pythia-1b-deduped,
two_rule_comb0,20,two_rule_comb0_20,False,[5 5],"5 5]
[7 7] [7",-1.5635547637939453,"[5, 5]",True,"[-0.03312492370605469, -7.890005111694336, -6.511608123779297, -11.822319984436035, -9.320363998413086, -7.927364349365234, -9.045553207397461, -12.400776863098145]",0,5 5],-0.03312492370605469,True,EleutherAI/pythia-1b-deduped,
two_rule_comb1,20,two_rule_comb1_20,False,[4 9],"4 9]
[2 9] [4",-5.688253402709961,"[4, 9]",True,"[-6.212066650390625, -8.971479415893555, -9.766141891479492, -5.955446243286133, -1.2139568328857422, -10.216720581054688, -9.482486724853516, -5.394792556762695]",4,4 9],-1.2139568328857422,True,EleutherAI/pythia-1b-deduped,
two_rule_comb2,20,two_rule_comb2_20,False,[4 5],"4 4]
[5 8] [4",-1.7901420593261719,"[4, 4]",False,"[-5.849025726318359, -5.301094055175781, -8.600330352783203, -2.6866607666015625, -3.2667903900146484, -4.73390007019043, -2.4801483154296875, -8.204296112060547]",6,4 6],-2.4801483154296875,False,EleutherAI/pythia-1b-deduped,
two_rule_comb3,20,two_rule_comb3_20,False,[6 4],"6 4]
[4 8] [5",-1.7880477905273438,"[6, 4]",True,"[-1.8960304260253906, -0.5345478057861328, -8.153162002563477, -4.4561920166015625, -5.326881408691406, -8.490352630615234, -7.787412643432617, -5.84202766418457]",1,6 4],-0.5345478057861328,True,EleutherAI/pythia-1b-deduped,
two_rule_comb4,20,two_rule_comb4_20,False,[9 2],"1 2]
[1 2] [3",-4.6909637451171875,"[1, 2]",False,"[-4.859272003173828, -5.458377838134766, -3.8166465759277344, -3.7892379760742188, -7.453695297241211, -5.029714584350586, -4.678058624267578, -3.656282424926758]",7,9 2],-3.656282424926758,True,EleutherAI/pythia-1b-deduped,
two_rule_comb5,20,two_rule_comb5_20,False,[1 9],"7 3]
[3 7] [5",-3.0324249267578125,"[7, 3]",False,"[-3.0303897857666016, -5.632923126220703, -1.3669052124023438, -4.296743392944336, -3.2570533752441406, -2.864713668823242, -8.100774765014648, -4.482700347900391]",2,7 3],-1.3669052124023438,False,EleutherAI/pythia-1b-deduped,
three_rule_comb0,20,three_rule_comb0_20,False,[2 2 4],"2 2 4]
[3 3 0]",-2.827695846557617,"[2, 2, 4]",True,"[-1.1743240356445312, -10.811685562133789, -11.296466827392578, -10.122602462768555, -9.593509674072266, -10.810567855834961, -6.875699996948242, -9.593328475952148]",0,2 2 4],-1.1743240356445312,True,EleutherAI/pythia-1b-deduped,
three_rule_comb1,20,three_rule_comb1_20,False,[4 1 0],"4 1 5]
[3 7 7]",-2.2215213775634766,"[4, 1, 5]",False,"[-8.768545150756836, -13.713581085205078, -12.477743148803711, -11.392562866210938, -11.292991638183594, -10.319089889526367, -3.5685901641845703, -4.08473014831543]",6,4 1 0],-3.5685901641845703,True,EleutherAI/pythia-1b-deduped,
three_rule_comb2,20,three_rule_comb2_20,False,[1 9 9],"1 9 8]
[8 4 5]",-5.053789138793945,"[1, 9, 8]",False,"[-12.55398941040039, -9.577314376831055, -3.0390682220458984, -7.518610000610352, -5.924692153930664, -14.072370529174805, -11.950000762939453, -11.339776992797852]",2,1 9 9],-3.0390682220458984,True,EleutherAI/pythia-1b-deduped,
three_rule_comb3,20,three_rule_comb3_20,False,[9 5 4],"9 6 4]
[9 6 0]",-6.094944000244141,"[9, 6, 4]",False,"[-8.07758903503418, -7.955507278442383, -7.380573272705078, -11.190784454345703, -3.796031951904297, -12.471609115600586, -6.631402969360352, -6.85565185546875]",4,9 5 4],-3.796031951904297,True,EleutherAI/pythia-1b-deduped,
three_rule_comb4,20,three_rule_comb4_20,False,[2 5 2],"2 5 6]
[2 5 4]",-6.088594436645508,"[2, 5, 6]",False,"[-5.346321105957031, -8.87759780883789, -6.858631134033203, -12.185997009277344, -2.1152706146240234, -3.082164764404297, -3.831890106201172, -5.514795303344727]",4,2 5 6],-2.1152706146240234,False,EleutherAI/pythia-1b-deduped,
three_rule_comb5,20,three_rule_comb5_20,False,[4 4 9],"4 7 6]
[8 7 6]",-1.4168128967285156,"[4, 7, 6]",False,"[-8.281160354614258, -8.688215255737305, -9.845779418945312, -3.834442138671875, -9.909067153930664, -10.088521957397461, -7.660486221313477, -4.8008880615234375]",3,4 7 5],-3.834442138671875,False,EleutherAI/pythia-1b-deduped,
three_rule_comb6,20,three_rule_comb6_20,False,[9 4 9],"9 1 9]
[9 1 9]",-7.918695449829102,"[9, 1, 9]",False,"[-6.952215194702148, -5.892555236816406, -6.92085075378418, -5.002353668212891, -6.735599517822266, -6.78472900390625, -4.962984085083008, -5.029659271240234]",6,9 4 9],-4.962984085083008,True,EleutherAI/pythia-1b-deduped,
three_rule_comb7,20,three_rule_comb7_20,False,[5 6 5],"5 6 5] [6 1 1]
",-3.788309097290039,"[5, 6, 5]",True,"[-6.815967559814453, -5.968744277954102, -5.672121047973633, -5.270421981811523, -7.81391716003418, -1.6959800720214844, -6.013647079467773, -7.466085433959961]",5,5 6 5],-1.6959800720214844,True,EleutherAI/pythia-1b-deduped,
three_rule_comb8,20,three_rule_comb8_20,False,[4 1 9],"4 3 9]
[5 5 8]",-5.010335922241211,"[4, 3, 9]",False,"[-6.247350692749023, -6.43925666809082, -7.195110321044922, -6.526716232299805, -7.819067001342773, -15.587596893310547, -8.592571258544922, -8.608417510986328]",0,6 2 7],-6.247350692749023,False,EleutherAI/pythia-1b-deduped,
three_rule_comb9,20,three_rule_comb9_20,False,[0 8 7],"1 7 7]
[1 6 6]",-3.291719436645508,"[1, 7, 7]",False,"[-8.172422409057617, -4.171924591064453, -6.329133987426758, -5.828655242919922, -9.994161605834961, -11.893024444580078, -4.400920867919922, -5.383319854736328]",1,3 4 5],-4.171924591064453,False,EleutherAI/pythia-1b-deduped,
c3_set_union,20,c3_set_union_20,True,[6 0 2 3],"6 2]
[0] [3]",-5.07160758972168,[2 6],False,"[-2.093587875366211, -3.8882923126220703, -4.615251541137695, -3.6006641387939453, -5.644050598144531, -2.9259986877441406, -5.79100227355957, -9.852327346801758]",0,6 2],-2.093587875366211,False,EleutherAI/pythia-1b-deduped,
c1_set_union,20,c1_set_union_20,True,[8],"8]
[1 4] [1]",-5.16295051574707,[8],True,"[-3.256999969482422, -4.2574462890625, -2.0731563568115234, -2.129842758178711, -1.3345680236816406, -8.05257797241211, -6.228569030761719, -4.161113739013672]",4,8],-1.3345680236816406,True,EleutherAI/pythia-1b-deduped,
c2_set_union,20,c2_set_union_20,True,[7],"7] [7]
[8] [",-6.0488128662109375,[7],True,"[-4.4928131103515625, -5.273399353027344, -3.0111656188964844, -5.481561660766602, -1.5266532897949219, -4.049779891967773, -4.980905532836914, -4.147762298583984]",4,7],-1.5266532897949219,True,EleutherAI/pythia-1b-deduped,
AND,20,AND_20,True,[8],"8]
[9 8] [1 8",-2.7012901306152344,[8],True,"[-8.772260665893555, -0.17061233520507812, -8.67008113861084, -6.090139389038086, -14.222175598144531, -4.863807678222656, -13.77467155456543, -12.971733093261719]",1,8],-0.17061233520507812,True,EleutherAI/pythia-1b-deduped,
XOR,20,XOR_20,True,[0 5],"9 3]
[9 3] [9",-4.684867858886719,[3 9],False,"[0.0, -3.0805225372314453, -2.82952880859375, -4.537136077880859, -7.260059356689453, -3.573427200317383, -12.179804801940918, -6.694841384887695]",0,],0.0,False,EleutherAI/pythia-1b-deduped,
c3_set_union_permuted,20,c3_set_union_permuted_20,True,[3 8 1 4],"3 1]
[8] [4]",-4.085414886474609,[1 3],False,"[-4.162939071655273, -3.3254852294921875, -14.670968055725098, -4.713005065917969, -9.36570930480957, -5.966890335083008, -3.407012939453125, -7.348735809326172]",1,1],-3.3254852294921875,False,EleutherAI/pythia-1b-deduped,
c2_set_union_permuted,20,c2_set_union_permuted_20,True,[5],"7]
[7 5] [7]",-6.604084014892578,[7],False,"[-1.3732833862304688, -5.004362106323242, -6.991216659545898, -3.743745803833008, -5.703733444213867, -4.486478805541992, -7.081085205078125, -3.064493179321289]",0,7],-1.3732833862304688,False,EleutherAI/pythia-1b-deduped,
c1_set_union_permuted,20,c1_set_union_permuted_20,True,[1],"2] [9]
[2] [",-6.113248825073242,[2],False,"[-11.04739761352539, -4.885805130004883, -1.4442691802978516, -2.1932811737060547, -3.9820289611816406, -9.253890991210938, -1.9597721099853516, -5.292942047119141]",2,2],-1.4442691802978516,False,EleutherAI/pythia-1b-deduped,
XOR_permuted,20,XOR_permuted_20,True,[0 2],"2 1]
[1 2] [3",-4.092628479003906,[1 2],False,"[-8.307968139648438, -6.841159820556641, 0.0, -2.707653045654297, -16.282407760620117, -23.470645904541016, -2.335674285888672, -9.748676300048828]",2,],0.0,False,EleutherAI/pythia-1b-deduped,
AND_permuted,20,AND_permuted_20,True,[],"3] [3]
[1 2]",-4.192562103271484,[3],False,"[0.0, -23.55333709716797, -1.4317245483398438, -4.904970169067383, -6.7856597900390625, -14.527606010437012, -18.54213523864746, -4.37608528137207]",0,],0.0,True,EleutherAI/pythia-1b-deduped,
row_constant,21,row_constant_21,False,[3],"3] [3]
[4] [",-1.1491622924804688,[3],True,"[-6.562066078186035, -6.832677841186523, -4.6623382568359375, -5.858049392700195, -5.871875762939453, -5.436450958251953, -0.035778045654296875, -5.287630081176758]",6,3],-0.035778045654296875,True,EleutherAI/pythia-1b-deduped,
col_constant,21,col_constant_21,False,[6],"6]
[0] [8] [",-0.3078594207763672,[6],True,"[-4.366542816162109, -0.13685226440429688, -4.6237335205078125, -3.447713851928711, -3.4138526916503906, -5.358793258666992, -4.148883819580078, -5.351043701171875]",1,6],-0.13685226440429688,True,EleutherAI/pythia-1b-deduped,
dist3_diag1,21,dist3_diag1_21,False,[4],"4]
[2] [4] [",-2.3186988830566406,[4],True,"[-4.1343231201171875, -3.197032928466797, -4.728069305419922, -1.9646873474121094, -2.502859115600586, -3.3839473724365234, -0.4997901916503906, -5.6754913330078125]",6,4],-0.4997901916503906,True,EleutherAI/pythia-1b-deduped,
dist3_diag2,21,dist3_diag2_21,False,[1],"1]
[3] [1] [",-2.5015716552734375,[1],True,"[-2.6670780181884766, -3.824951171875, -5.745776176452637, -4.5216217041015625, -3.0880985260009766, -0.2597179412841797, -5.778983116149902, -4.180305480957031]",5,1],-0.2597179412841797,True,EleutherAI/pythia-1b-deduped,
two_rule_comb0,21,two_rule_comb0_21,False,[8 5],"8 5]
[1 1] [1",-3.8733654022216797,"[8, 5]",True,"[-7.093421936035156, -7.4208831787109375, -7.270853042602539, -0.09881973266601562, -7.139041900634766, -7.493991851806641, -9.898452758789062, -6.168037414550781]",3,8 5],-0.09881973266601562,True,EleutherAI/pythia-1b-deduped,
two_rule_comb1,21,two_rule_comb1_21,False,[2 3],"2 3]
[0 2] [2",-2.298320770263672,"[2, 3]",True,"[-4.267154693603516, -7.310060501098633, -2.888692855834961, -10.014497756958008, -8.434829711914062, -0.6557731628417969, -7.381435394287109, -8.427576065063477]",5,2 3],-0.6557731628417969,True,EleutherAI/pythia-1b-deduped,
two_rule_comb2,21,two_rule_comb2_21,False,[0 6],"1 6]
[1 1] [1",-4.124542236328125,"[1, 6]",False,"[-2.591218948364258, -6.232461929321289, -7.15666389465332, -2.317014694213867, -2.4262657165527344, -8.327430725097656, -6.084846496582031, -9.98654842376709]",3,4 6],-2.317014694213867,False,EleutherAI/pythia-1b-deduped,
two_rule_comb3,21,two_rule_comb3_21,False,[0 6],"0 6]
[0 6] [1",-3.577760696411133,"[0, 6]",True,"[-9.488945007324219, -3.031482696533203, -5.015071868896484, -5.44413948059082, -2.298898696899414, -0.7357368469238281, -3.1507625579833984, -7.489711761474609]",5,0 6],-0.7357368469238281,True,EleutherAI/pythia-1b-deduped,
two_rule_comb4,21,two_rule_comb4_21,False,[4 1],"2 1]
[2 1] [1",-3.4311656951904297,"[2, 1]",False,"[-6.5062103271484375, -7.424894332885742, -3.3109130859375, -9.994667053222656, -4.732074737548828, -7.30897331237793, -6.332279205322266, -1.7576675415039062]",7,4 1],-1.7576675415039062,True,EleutherAI/pythia-1b-deduped,
two_rule_comb5,21,two_rule_comb5_21,False,[8 5],"8 5]
[7 4] [8",-0.8632545471191406,"[8, 5]",True,"[-5.593057632446289, -0.3875160217285156, -9.014373779296875, -4.89012336730957, -9.10936164855957, -8.991250038146973, -5.993791580200195, -6.7371063232421875]",1,8 5],-0.3875160217285156,True,EleutherAI/pythia-1b-deduped,
three_rule_comb0,21,three_rule_comb0_21,False,[7 1 0],"7 1 0]
[7 1 0]",-1.6441230773925781,"[7, 1, 0]",True,"[-12.41964340209961, -11.542972564697266, -0.05444526672363281, -5.281072616577148, -7.708133697509766, -5.275323867797852, -11.607185363769531, -10.788984298706055]",2,7 1 0],-0.05444526672363281,True,EleutherAI/pythia-1b-deduped,
three_rule_comb1,21,three_rule_comb1_21,False,[9 1 6],"9 1 6]
[9 9 1]",-7.018354415893555,"[9, 1, 6]",True,"[-4.463529586791992, -6.658763885498047, -3.0102767944335938, -3.8625755310058594, -6.17041015625, -5.807249069213867, -5.554706573486328, -5.859151840209961]",2,9 1 6],-3.0102767944335938,True,EleutherAI/pythia-1b-deduped,
three_rule_comb2,21,three_rule_comb2_21,False,[5 5 3],"5 5 3]
[4 5 2]",-1.4215946197509766,"[5, 5, 3]",True,"[-8.383001327514648, -14.58877944946289, -9.939868927001953, -15.049554824829102, -0.3194293975830078, -11.73117446899414, -9.397743225097656, -10.629631042480469]",4,5 5 3],-0.3194293975830078,True,EleutherAI/pythia-1b-deduped,
three_rule_comb3,21,three_rule_comb3_21,False,[3 3 2],"3 9 3]
[9 7 9]",-7.464742660522461,"[3, 9, 3]",False,"[-8.148862838745117, -4.665655136108398, -8.19090461730957, -5.764177322387695, -7.483728408813477, -5.257114410400391, -8.872184753417969, -8.96938705444336]",1,3 3 2],-4.665655136108398,True,EleutherAI/pythia-1b-deduped,
three_rule_comb4,21,three_rule_comb4_21,False,[3 3 4],"3 6 4]
[4 6 4]",-6.231353759765625,"[3, 6, 4]",False,"[-6.390127182006836, -7.040372848510742, -7.042886734008789, -4.749551773071289, -4.669805526733398, -6.818367004394531, -6.296037673950195, -4.445150375366211]",7,4 7 9],-4.445150375366211,False,EleutherAI/pythia-1b-deduped,
three_rule_comb5,21,three_rule_comb5_21,False,[1 7 4],"1 7 4]
[8 6 3]",-0.8482227325439453,"[1, 7, 4]",True,"[-12.934446334838867, -8.350826263427734, -5.820405960083008, -0.6944179534912109, -10.157867431640625, -14.69862174987793, -8.433809280395508, -12.375106811523438]",3,1 7 4],-0.6944179534912109,True,EleutherAI/pythia-1b-deduped,
