problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision,instruct
three_rule_comb9,21,three_rule_comb9_21,False,[1 2 9],"1 2 6]
[5 4 5]",-4.546503067016602,"[1, 2, 6]",False,"[-6.777164459228516, -8.449474334716797, -3.023374557495117, -6.841436386108398, -8.650003433227539, -5.573179244995117, -4.201347351074219, -9.511064529418945]",2,7 5 3],-3.023374557495117,False,allenai/OLMo-7B,step211000-tokens933B,False
c3_set_union,21,c3_set_union_21,True,[8 4 5 9],"8 5 9]
[4 5] [",-5.7152099609375,[5 8 9],False,"[-4.02202033996582, -2.823078155517578, -5.4222869873046875, -6.041311264038086, -7.282297134399414, -3.3557701110839844, -2.7274208068847656, -5.542350769042969]",6,8 9],-2.7274208068847656,False,allenai/OLMo-7B,step211000-tokens933B,False
c1_set_union,21,c1_set_union_21,True,[6],"6]
[2 3] [2]",-4.794666290283203,[6],True,"[-0.3811912536621094, -5.087305068969727, -4.875450134277344, -4.876592636108398, -3.2353172302246094, -7.167795181274414, -4.273887634277344, -6.109130859375]",0,6],-0.3811912536621094,True,allenai/OLMo-7B,step211000-tokens933B,False
c2_set_union,21,c2_set_union_21,True,[8],"8]
[4 2] [4 2",-4.798856735229492,[8],True,"[-4.977987289428711, -5.030984878540039, -4.5652313232421875, 0.0, -0.7678127288818359, -4.367216110229492, -4.5113677978515625, -5.086496353149414]",3,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
AND,21,AND_21,True,[0],"0]
[5 0] [1 0",-3.981595993041992,[0],True,"[0.0, -0.14866065979003906, -6.166557312011719, -6.0786943435668945, -12.149032592773438, -10.66935920715332, -7.346748352050781, -12.250805854797363]",0,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
XOR,21,XOR_21,True,[3 4],"4 5]
[2 4] [4",-4.547563552856445,[4 5],False,"[-11.990377426147461, -2.80877685546875, -9.447208404541016, 0.0, -4.187406539916992, -9.409669876098633, -3.4184951782226562, -3.993579864501953]",3,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
c3_set_union_permuted,21,c3_set_union_permuted_21,True,[7 9 3 0],"7 3]
[7 3] [9",-7.116430282592773,[3 7],False,"[-4.938068389892578, -3.6240768432617188, -6.167804718017578, -2.6404457092285156, -9.398702621459961, -7.030599594116211, -4.124092102050781, -3.2139625549316406]",3,7 9],-2.6404457092285156,False,allenai/OLMo-7B,step211000-tokens933B,False
c2_set_union_permuted,21,c2_set_union_permuted_21,True,[8],"8 7 3] [7 8]
[",-5.456428527832031,[3 7 8],False,"[-2.7025375366210938, -5.230167388916016, -3.9906158447265625, -6.265138626098633, -2.6978759765625, -6.95318603515625, 0.0, -4.389373779296875]",6,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
c1_set_union_permuted,21,c1_set_union_permuted_21,True,[3],"3]
[2 1] [2]",-6.717594146728516,[3],True,"[-2.273670196533203, -3.762113571166992, -4.522777557373047, 0.0, -4.513017654418945, -1.8692779541015625, -2.413423538208008, -5.779546737670898]",3,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
XOR_permuted,21,XOR_permuted_21,True,[6 5],"6 1]
[6 1] [6",-4.88075065612793,[1 6],False,"[-2.961627960205078, 0.0, -4.61866569519043, -13.598165512084961, -4.469997406005859, -8.83985710144043, -10.718320846557617, -4.445133209228516]",1,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
AND_permuted,21,AND_permuted_21,True,[],"4] [5]
[5 4]",-6.7713775634765625,[4],False,"[0.0, -11.09261417388916, -14.62635612487793, -12.988334655761719, -5.497617721557617, -3.1420650482177734, -3.8705921173095703, -4.455448150634766]",0,],0.0,True,allenai/OLMo-7B,step211000-tokens933B,False
row_constant,22,row_constant_22,False,[7],"7]
[6] [6] [",-2.3968162536621094,[7],True,"[-5.744140625, -5.544010162353516, -4.430097579956055, -5.168491363525391, -4.305110931396484, -4.880069732666016, -5.394594192504883, -0.07224082946777344]",7,7],-0.07224082946777344,True,allenai/OLMo-7B,step211000-tokens933B,False
col_constant,22,col_constant_22,False,[9],"9]
[0] [4] [",-0.21987152099609375,[9],True,"[-5.310144424438477, -4.155254364013672, -3.8379859924316406, -4.261232376098633, -5.846364974975586, -5.921516418457031, -0.12382125854492188, -5.161840438842773]",6,9],-0.12382125854492188,True,allenai/OLMo-7B,step211000-tokens933B,False
dist3_diag1,22,dist3_diag1_22,False,[9],"9]
[0] [3] [",-1.9112014770507812,[9],True,"[-3.1535511016845703, -4.22859001159668, -3.8709239959716797, -3.789609909057617, -4.339691162109375, -3.692659378051758, -0.2501964569091797, -3.456308364868164]",6,9],-0.2501964569091797,True,allenai/OLMo-7B,step211000-tokens933B,False
dist3_diag2,22,dist3_diag2_22,False,[8],"8]
[1] [8] [",-1.8123340606689453,[8],True,"[-4.0612335205078125, -4.276300430297852, -0.11338424682617188, -4.492006301879883, -4.217832565307617, -4.083806991577148, -4.851434707641602, -4.655435562133789]",2,8],-0.11338424682617188,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb0,22,two_rule_comb0_22,False,[6 4],"6 4]
[5 2] [5",-3.949678421020508,"[6, 4]",True,"[-7.775812149047852, -7.000295639038086, -5.8742523193359375, -7.109701156616211, -0.07044029235839844, -10.07121467590332, -5.137943267822266, -6.676084518432617]",4,6 4],-0.07044029235839844,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb1,22,two_rule_comb1_22,False,[6 7],"6 7]
[6 4] [6",-5.052896499633789,"[6, 7]",True,"[-6.245655059814453, -5.572669982910156, -5.308742523193359, -6.534929275512695, -3.261655807495117, -1.1167106628417969, -5.366552352905273, -7.868547439575195]",5,6 7],-1.1167106628417969,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb2,22,two_rule_comb2_22,False,[1 5],"1 5]
[1 6] [1",-3.3085498809814453,"[1, 5]",True,"[-5.96519660949707, -8.317331314086914, -4.828275680541992, -0.12070846557617188, -4.423025131225586, -7.405294418334961, -6.404260635375977, -8.631937026977539]",3,1 5],-0.12070846557617188,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb3,22,two_rule_comb3_22,False,[7 0],"7 0]
[5 4] [7",-1.8087577819824219,"[7, 0]",True,"[-8.117340087890625, -0.10143470764160156, -6.97587776184082, -7.514177322387695, -6.0661468505859375, -9.16910171508789, -6.919260025024414, -5.91081428527832]",1,7 0],-0.10143470764160156,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb4,22,two_rule_comb4_22,False,[4 3],"4 1]
[5 1] [4",-1.6724910736083984,"[4, 1]",False,"[-4.356508255004883, -4.917991638183594, -2.0809898376464844, -5.596643447875977, -7.268733978271484, -3.444162368774414, -5.695377349853516, -7.399110794067383]",2,4 3],-2.0809898376464844,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb5,22,two_rule_comb5_22,False,[9 6],"9 6]
[7 5] [9",-0.7006855010986328,"[9, 6]",True,"[-5.5908355712890625, -0.2790184020996094, -6.020803451538086, -7.049581527709961, -9.536520004272461, -4.206356048583984, -8.317148208618164, -5.879892349243164]",1,9 6],-0.2790184020996094,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb0,22,three_rule_comb0_22,False,[8 1 1],"8 1 1]
[1 9 8]",-5.094493865966797,"[8, 1, 1]",True,"[-13.93171501159668, -15.704793930053711, -14.590482711791992, -16.022443771362305, -12.103311538696289, -0.1154327392578125, -15.301874160766602, -14.245834350585938]",5,8 1 1],-0.1154327392578125,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb1,22,three_rule_comb1_22,False,[5 5 7],"5 5 2]
[5 5 5]",-4.439432144165039,"[5, 5, 2]",False,"[-12.256765365600586, -10.270700454711914, -7.007144927978516, -11.581352233886719, -11.202857971191406, -10.944860458374023, -3.3208866119384766, -11.794921875]",6,5 5 7],-3.3208866119384766,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb2,22,three_rule_comb2_22,False,[7 0 1],"7 0 1]
[4 2 7]",-6.539915084838867,"[7, 0, 1]",True,"[-8.99502182006836, -8.270492553710938, -8.641792297363281, -7.874353408813477, -5.673625946044922, -11.27503776550293, -1.4443550109863281, -10.081733703613281]",6,7 0 1],-1.4443550109863281,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb3,22,three_rule_comb3_22,False,[4 7 6],"7 6 4]
[1 2 9]",-6.5218963623046875,"[7, 6, 4]",False,"[-3.8968734741210938, -2.3120555877685547, -7.771631240844727, -9.336357116699219, -13.367786407470703, -7.450382232666016, -7.787647247314453, -12.047203063964844]",1,4 7 6],-2.3120555877685547,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb4,22,three_rule_comb4_22,False,[5 0 3],"5 2 3]
[5 2 4]",-2.3195743560791016,"[5, 2, 3]",False,"[-0.6867446899414062, -6.232088088989258, -4.923908233642578, -15.425025939941406, -12.56887435913086, -8.428190231323242, -12.404043197631836, -11.444576263427734]",0,5 2 3],-0.6867446899414062,False,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb5,22,three_rule_comb5_22,False,[9 4 4],"9 4 4]
[7 9 3]",-1.7194194793701172,"[9, 4, 4]",True,"[-12.906700134277344, -11.695051193237305, -10.685131072998047, -6.434333801269531, -8.921924591064453, -8.129716873168945, -0.7268772125244141, -9.741569519042969]",6,9 4 4],-0.7268772125244141,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb6,22,three_rule_comb6_22,False,[8 3 9],"8 3 9] [3 1 7]
",-0.8444271087646484,"[8, 3, 9]",True,"[-7.306343078613281, -10.853843688964844, -8.289409637451172, -6.27862548828125, -11.423439025878906, -4.814769744873047, -0.17594146728515625, -9.011737823486328]",6,8 3 9],-0.17594146728515625,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb7,22,three_rule_comb7_22,False,[6 4 1],"6 4 4]
[7 7 2]",-2.730886459350586,"[6, 4, 4]",False,"[-11.042455673217773, -4.010854721069336, -4.460193634033203, -4.713871002197266, -10.611942291259766, -10.124767303466797, -6.608255386352539, -7.886369705200195]",1,8 8 3],-4.010854721069336,False,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb8,22,three_rule_comb8_22,False,[8 4 2],"8 7 5]
[9 6 4]",-2.5770015716552734,"[8, 7, 5]",False,"[-10.86832046508789, -4.034137725830078, -6.670995712280273, -2.5006942749023438, -10.737560272216797, -5.983194351196289, -4.249731063842773, -8.571382522583008]",3,8 5 2],-2.5006942749023438,False,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb9,22,three_rule_comb9_22,False,[5 8 2],"5 5 2]
[6 6 3]",-2.360136032104492,"[5, 5, 2]",False,"[-9.38992691040039, -5.635847091674805, -3.6355533599853516, -9.658178329467773, -3.523082733154297, -10.102457046508789, -8.817420959472656, -2.5340499877929688]",7,5 6 2],-2.5340499877929688,False,allenai/OLMo-7B,step211000-tokens933B,False
c3_set_union,22,c3_set_union_22,True,[3 5 7 8],"3 7]
[5 3] [8",-6.801271438598633,[3 7],False,"[-2.730520248413086, -5.898622512817383, -3.1113147735595703, -8.083158493041992, -6.660036087036133, 0.0, -7.643604278564453, -7.673557281494141]",5,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
c1_set_union,22,c1_set_union_22,True,[6],"6]
[2 6] [2]",-4.618936538696289,[6],True,"[-0.6050281524658203, -2.6220664978027344, -6.298757553100586, -7.9394683837890625, -5.595697402954102, -4.169881820678711, -2.2120418548583984, -7.598058700561523]",0,6],-0.6050281524658203,True,allenai/OLMo-7B,step211000-tokens933B,False
c2_set_union,22,c2_set_union_22,True,[1],"1]
[6] [6 1 9",-7.780128479003906,[1],True,"[-2.9635791778564453, -3.098865509033203, -1.8451805114746094, -4.411548614501953, -5.074573516845703, -3.6411075592041016, -4.0558013916015625, -3.7142906188964844]",2,1],-1.8451805114746094,True,allenai/OLMo-7B,step211000-tokens933B,False
AND,22,AND_22,True,[7],"7]
[8 7 6] [4",-2.994840621948242,[7],True,"[-15.217714309692383, -13.943330764770508, -10.723711013793945, -5.019258499145508, -5.570552825927734, -7.871458053588867, -0.1284618377685547, -9.623424530029297]",6,7],-0.1284618377685547,True,allenai/OLMo-7B,step211000-tokens933B,False
XOR,22,XOR_22,True,[6 9],"9 6]
[2 8] [9",-5.486078262329102,[6 9],True,"[-14.0173921585083, -9.97951889038086, -11.63943862915039, -10.999120712280273, -3.4310531616210938, -3.504243850708008, -11.352965354919434, -2.8251304626464844]",7,2 9],-2.8251304626464844,False,allenai/OLMo-7B,step211000-tokens933B,False
c3_set_union_permuted,22,c3_set_union_permuted_22,True,[0 5 8 7],"0 5]
[5 7] [0",-6.546089172363281,[0 5],False,"[-5.989080429077148, -6.7478790283203125, -6.171449661254883, 0.0, -9.720695495605469, -7.235553741455078, -10.841346740722656, -6.8997955322265625]",3,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
c2_set_union_permuted,22,c2_set_union_permuted_22,True,[9],"2 9]
[0] [9 0",-6.296686172485352,[2 9],False,"[-2.630594253540039, -5.952692031860352, -3.5903892517089844, -4.0094146728515625, -4.131500244140625, -4.155937194824219, -7.449043273925781, -5.90119743347168]",0,2],-2.630594253540039,False,allenai/OLMo-7B,step211000-tokens933B,False
c1_set_union_permuted,22,c1_set_union_permuted_22,True,[8],"8]
[1 2] [1]",-5.781803131103516,[8],True,"[-1.4824657440185547, 0.0, -4.949260711669922, -4.651123046875, -3.1283092498779297, -5.023691177368164, -4.517826080322266, -4.495386123657227]",1,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
XOR_permuted,22,XOR_permuted_22,True,[0 3],"2 1]
[2 3] [3",-4.229536056518555,[1 2],False,"[-11.564310073852539, -2.2222442626953125, -9.48457145690918, -12.850054740905762, -9.945195198059082, 0.0, -4.225421905517578, -12.384817123413086]",5,],0.0,False,allenai/OLMo-7B,step211000-tokens933B,False
AND_permuted,22,AND_permuted_22,True,[],"9]
[2] [5] [",-5.24669075012207,[9],False,"[-7.347175598144531, -17.994895935058594, -13.559478759765625, -13.458874702453613, -14.024338722229004, 0.0, -0.9156112670898438, -7.612120628356934]",5,],0.0,True,allenai/OLMo-7B,step211000-tokens933B,False
row_constant,23,row_constant_23,False,[9],"9]
[10] [10] [",-1.1688518524169922,[9],True,"[-6.172367095947266, -6.002532958984375, -6.356424331665039, -6.135492324829102, -5.947870254516602, -0.032566070556640625, -5.269399642944336, -6.344474792480469]",5,9],-0.032566070556640625,True,allenai/OLMo-7B,step211000-tokens933B,False
col_constant,23,col_constant_23,False,[0],"0]
[2] [4] [",-0.19528770446777344,[0],True,"[-6.157060623168945, -5.275096893310547, -4.90217399597168, -4.896392822265625, -0.08069419860839844, -4.957769393920898, -3.1822853088378906, -7.226755142211914]",4,0],-0.08069419860839844,True,allenai/OLMo-7B,step211000-tokens933B,False
dist3_diag1,23,dist3_diag1_23,False,[9],"9]
[6] [3] [",-2.2962398529052734,[9],True,"[-2.0332393646240234, -0.4754219055175781, -3.6310882568359375, -3.9134654998779297, -2.384317398071289, -3.6869258880615234, -3.55364990234375, -3.715188980102539]",1,9],-0.4754219055175781,True,allenai/OLMo-7B,step211000-tokens933B,False
dist3_diag2,23,dist3_diag2_23,False,[8],"8]
[0] [6] [",-2.1387786865234375,[8],True,"[-2.299213409423828, -4.779125213623047, -4.210693359375, -0.31043434143066406, -3.1201534271240234, -4.687536239624023, -4.048158645629883, -4.266824722290039]",3,8],-0.31043434143066406,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb0,23,two_rule_comb0_23,False,[6 8],"6 8]
[7 5] [7",-2.0309219360351562,"[6, 8]",True,"[-6.499235153198242, -7.007268905639648, -7.7402191162109375, -0.07151222229003906, -7.624128341674805, -10.253995895385742, -6.5131378173828125, -9.210145950317383]",3,6 8],-0.07151222229003906,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb1,23,two_rule_comb1_23,False,[2 5],"2 6]
[6 8] [7",-3.2281837463378906,"[2, 6]",False,"[-5.203559875488281, -5.200323104858398, -1.8233470916748047, -6.410043716430664, -5.135290145874023, -4.680932998657227, -5.124301910400391, -6.537990570068359]",2,2 5],-1.8233470916748047,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb2,23,two_rule_comb2_23,False,[5 9],"5 9]
[1 8] [1",-4.137969970703125,"[5, 9]",True,"[-9.026628494262695, -9.242605209350586, -0.21902084350585938, -4.877851486206055, -7.79930305480957, -8.926170349121094, -5.782745361328125, -6.226511001586914]",2,5 9],-0.21902084350585938,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb3,23,two_rule_comb3_23,False,[6 8],"6 8]
[1 3] [7",-2.6131343841552734,"[6, 8]",True,"[-0.17981529235839844, -4.771400451660156, -7.254411697387695, -7.477411270141602, -8.829017639160156, -8.36090087890625, -5.762922286987305, -7.970251083374023]",0,6 8],-0.17981529235839844,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb4,23,two_rule_comb4_23,False,[1 3],"6 7]
[3 6] [6",-2.0411853790283203,"[6, 7]",False,"[-5.957710266113281, -7.481264114379883, -5.584627151489258, -5.631324768066406, -6.613834381103516, -4.476169586181641, -5.04364013671875, -7.313270568847656]",5,1 3],-4.476169586181641,True,allenai/OLMo-7B,step211000-tokens933B,False
two_rule_comb5,23,two_rule_comb5_23,False,[6 0],"6 1]
[5 1] [6",-1.2789649963378906,"[6, 1]",False,"[-9.3818359375, -4.412605285644531, -3.6373519897460938, -6.428659439086914, -10.459776878356934, -1.1884021759033203, -4.706308364868164, -2.751405715942383]",5,6 0],-1.1884021759033203,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb0,23,three_rule_comb0_23,False,[2 1 3],"2 1 3]
[3 7 4]",-1.379354476928711,"[2, 1, 3]",True,"[-9.294260025024414, -16.102006912231445, -14.151893615722656, -10.538450241088867, -0.08634376525878906, -9.741058349609375, -5.481899261474609, -11.217706680297852]",4,2 1 3],-0.08634376525878906,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb1,23,three_rule_comb1_23,False,[1 8 9],"1 8 9]
[1 7 9]",-5.940763473510742,"[1, 8, 9]",True,"[-2.6604061126708984, -12.57242202758789, -6.547014236450195, -1.6520557403564453, -8.449773788452148, -4.339906692504883, -6.948225021362305, -13.284646987915039]",3,1 8 9],-1.6520557403564453,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb2,23,three_rule_comb2_23,False,[2 1 8],"2 1 8]
[2 1 8]",-4.744718551635742,"[2, 1, 8]",True,"[-11.76032829284668, -14.554435729980469, -0.09814643859863281, -8.264764785766602, -12.16932487487793, -7.106973648071289, -11.291481018066406, -11.056562423706055]",2,2 1 8],-0.09814643859863281,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb3,23,three_rule_comb3_23,False,[3 3 9],"3 3 9] [9 8 9]
",-3.567241668701172,"[3, 3, 9]",True,"[-3.334819793701172, -8.071723937988281, -9.253257751464844, -1.5766963958740234, -12.085931777954102, -6.128490447998047, -5.625907897949219, -10.543725967407227]",3,3 3 9],-1.5766963958740234,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb4,23,three_rule_comb4_23,False,[3 0 8],"3 2 4]
[7 4 6]",-5.427177429199219,"[3, 2, 4]",False,"[-8.421367645263672, -12.78544807434082, -2.8804397583007812, -10.475473403930664, -15.493616104125977, -6.134056091308594, -8.445478439331055, -11.103706359863281]",2,3 2 6],-2.8804397583007812,False,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb5,23,three_rule_comb5_23,False,[5 4 0],"5 3 1]
[2 3 1]",-3.7162132263183594,"[5, 3, 1]",False,"[-3.0213890075683594, -3.359487533569336, -2.6488914489746094, -11.466695785522461, -7.173500061035156, -7.325922012329102, -10.30906867980957, -7.265167236328125]",2,5 4 0],-2.6488914489746094,True,allenai/OLMo-7B,step211000-tokens933B,False
three_rule_comb6,23,three_rule_comb6_23,False,[9 9 5],"9 5 1]
[6 9 5]",-5.061119079589844,"[9, 5, 1]",False,"[-5.274936676025391, -7.357707977294922, -5.4362640380859375, -7.549869537353516, -3.4271278381347656, -7.929220199584961, -8.249195098876953, -8.368030548095703]",4,9 9 5],-3.4271278381347656,True,allenai/OLMo-7B,step211000-tokens933B,False
