model,revision,model_family,training_step,model_n_params,problem_type,problem_ind,problem_id,perm_invariant,correct_answer,response,response_sum_logprob,response_correct,eval_method,pretty_eval_method
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c2_set_union,36,c2_set_union_36,True,[5],"6 5] [6 5]
[6",-6.538749694824219,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c2_set_union,36,c2_set_union_36,True,[5],],0.0,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,AND,36,AND_36,True,[1],"1]
[0 1] [2 1",-1.8101310729980469,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,AND,36,AND_36,True,[1],],0.0,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,XOR,36,XOR_36,True,[2 7],"5 8]
[5 8] [8",-4.962804794311523,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,XOR,36,XOR_36,True,[2 7],2 8],-3.733264923095703,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c3_set_union_permuted,36,c3_set_union_permuted_36,True,[6 9 5 7],"5 9]
[6] [9]",-7.337051391601563,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c3_set_union_permuted,36,c3_set_union_permuted_36,True,[6 9 5 7],9 6],-3.114187240600586,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c2_set_union_permuted,36,c2_set_union_permuted_36,True,[5],"5]
[0] [5] [",-6.99656867980957,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c2_set_union_permuted,36,c2_set_union_permuted_36,True,[5],5],-1.5758323669433594,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c1_set_union_permuted,36,c1_set_union_permuted_36,True,[5],"8]
[0] [8] [",-5.402107238769531,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c1_set_union_permuted,36,c1_set_union_permuted_36,True,[5],8],-1.1406936645507812,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,XOR_permuted,36,XOR_permuted_36,True,[6 0],"4 0]
[4 0] [4",-4.072410583496094,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,XOR_permuted,36,XOR_permuted_36,True,[6 0],6 0],-3.8625221252441406,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,AND_permuted,36,AND_permuted_36,True,[],"0] [0]
[6 9]",-4.056768417358398,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,AND_permuted,36,AND_permuted_36,True,[],],0.0,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,row_constant,37,row_constant_37,False,[3],"3]
[2] [2] [",-1.6963958740234375,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,row_constant,37,row_constant_37,False,[3],3],-0.2685375213623047,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,col_constant,37,col_constant_37,False,[2],"2]
[7] [4] [",-0.1784572601318359,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,col_constant,37,col_constant_37,False,[2],2],-0.0278129577636718,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,dist3_diag1,37,dist3_diag1_37,False,[3],"3]
[3] [1] [",-2.5381526947021484,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,dist3_diag1,37,dist3_diag1_37,False,[3],3],-0.7814235687255859,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,dist3_diag2,37,dist3_diag2_37,False,[3],"3]
[3] [0] [",-1.9153690338134768,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,dist3_diag2,37,dist3_diag2_37,False,[3],3],-0.3633155822753906,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb0,37,two_rule_comb0_37,False,[1 5],"1 5]
[2 4] [2",-3.2230224609375,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb0,37,two_rule_comb0_37,False,[1 5],1 5],-0.0235843658447265,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb1,37,two_rule_comb1_37,False,[6 2],"6 5]
[7 3] [7",-3.4199981689453125,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb1,37,two_rule_comb1_37,False,[6 2],6 2],-2.1612720489501953,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb2,37,two_rule_comb2_37,False,[9 6],"9 6]
[8 3] [9",-2.0875816345214844,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb2,37,two_rule_comb2_37,False,[9 6],9 6],-1.445333480834961,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb3,37,two_rule_comb3_37,False,[3 2],"3 2]
[9 2] [7",-7.804075241088867,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb3,37,two_rule_comb3_37,False,[3 2],3 2],-3.088533401489258,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb4,37,two_rule_comb4_37,False,[9 4],"9 7]
[4 5] [9",-2.0061511993408203,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb4,37,two_rule_comb4_37,False,[9 4],9 7],-0.8467311859130859,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb5,37,two_rule_comb5_37,False,[5 6],"5 6]
[4 5] [5",-1.140472412109375,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb5,37,two_rule_comb5_37,False,[5 6],5 6],-0.1524810791015625,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb0,37,three_rule_comb0_37,False,[1 6 4],"1 8 8]
[2 4 4]",-4.89649772644043,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb0,37,three_rule_comb0_37,False,[1 6 4],1 6 4],-1.985700607299805,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb1,37,three_rule_comb1_37,False,[5 5 6],"8 7 6]
[8 7 8]",-5.423891067504883,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb1,37,three_rule_comb1_37,False,[5 5 6],5 5 6],-5.089284896850586,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb2,37,three_rule_comb2_37,False,[6 2 2],"6 2 2]
[5 7 8]",-1.705059051513672,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb2,37,three_rule_comb2_37,False,[6 2 2],6 2 2],-0.4539241790771484,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb3,37,three_rule_comb3_37,False,[4 5 7],"0 1 0]
[2 1 0]",-8.273246765136719,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb3,37,three_rule_comb3_37,False,[4 5 7],4 1 0],-4.153905868530273,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb4,37,three_rule_comb4_37,False,[2 0 1],"2 0 1]
[3 0 1]",-5.361455917358398,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb4,37,three_rule_comb4_37,False,[2 0 1],2 0 1],-2.558208465576172,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb5,37,three_rule_comb5_37,False,[5 2 7],"5 9 6]
[7 6 5]",-6.6537017822265625,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb5,37,three_rule_comb5_37,False,[5 2 7],5 2 7],-4.322179794311523,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb6,37,three_rule_comb6_37,False,[0 5 0],"0 5 0]
[1 9 4]",-1.117509841918945,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb6,37,three_rule_comb6_37,False,[0 5 0],0 5 0],-0.2246208190917968,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb7,37,three_rule_comb7_37,False,[1 4 7],"6 5 4]
[6 5 4]",-6.8564910888671875,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb7,37,three_rule_comb7_37,False,[1 4 7],7 6 3],-5.684003829956055,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb8,37,three_rule_comb8_37,False,[7 3 8],"7 0 8]
[6 0 7]",-4.751314163208008,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb8,37,three_rule_comb8_37,False,[7 3 8],7 3 8],-4.7938690185546875,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb9,37,three_rule_comb9_37,False,[8 9 3],"8 8 6]
[7 7 4]",-4.377269744873047,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb9,37,three_rule_comb9_37,False,[8 9 3],8 8 3],-3.5346641540527344,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c3_set_union,37,c3_set_union_37,True,[9 1 2 6],"9 2]
[1] [6]",-4.353178024291992,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c3_set_union,37,c3_set_union_37,True,[9 1 2 6],],0.0,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c1_set_union,37,c1_set_union_37,True,[4],"4]
[4] [4] [",-5.03709602355957,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c1_set_union,37,c1_set_union_37,True,[4],],0.0,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c2_set_union,37,c2_set_union_37,True,[2],"2]
[7] [7 2]",-5.238679885864258,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c2_set_union,37,c2_set_union_37,True,[2],2],-1.3810081481933594,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,AND,37,AND_37,True,[1],"1 1]
[7 1] [2",-3.0243701934814453,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,AND,37,AND_37,True,[1],1],-4.090337753295898,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,XOR,37,XOR_37,True,[8 3],"6 2]
[6 2] [2",-4.986455917358398,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,XOR,37,XOR_37,True,[8 3],],0.0,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c3_set_union_permuted,37,c3_set_union_permuted_37,True,[6 5 4 3],"4 5]
[3] [6]",-4.975059509277344,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c3_set_union_permuted,37,c3_set_union_permuted_37,True,[6 5 4 3],4 5],-1.8287334442138672,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c2_set_union_permuted,37,c2_set_union_permuted_37,True,[3],"1]
[1] [1] [",-5.124988555908203,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c2_set_union_permuted,37,c2_set_union_permuted_37,True,[3],],0.0,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c1_set_union_permuted,37,c1_set_union_permuted_37,True,[0],"0]
[9 0] [9]",-3.85725212097168,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c1_set_union_permuted,37,c1_set_union_permuted_37,True,[0],0],-1.073812484741211,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,XOR_permuted,37,XOR_permuted_37,True,[4 5],"5 6]
[6 5] [5",-4.234674453735352,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,XOR_permuted,37,XOR_permuted_37,True,[4 5],],0.0,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,AND_permuted,37,AND_permuted_37,True,[],"2] [2]
[2] [",-6.508586883544922,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,AND_permuted,37,AND_permuted_37,True,[],],0.0,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,row_constant,38,row_constant_38,False,[0],"0]
[0] [0] [",-1.9034194946289065,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,row_constant,38,row_constant_38,False,[0],0],-0.1207752227783203,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,col_constant,38,col_constant_38,False,[2],"2]
[5] [9] [",-0.2271232604980468,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,col_constant,38,col_constant_38,False,[2],2],-0.0444107055664062,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,dist3_diag1,38,dist3_diag1_38,False,[4],"4]
[8] [0] [",-1.844038009643555,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,dist3_diag1,38,dist3_diag1_38,False,[4],4],-0.5409507751464844,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,dist3_diag2,38,dist3_diag2_38,False,[7],"7]
[7] [1] [",-1.331644058227539,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,dist3_diag2,38,dist3_diag2_38,False,[7],7],-0.4146308898925781,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb0,38,two_rule_comb0_38,False,[3 6],"3 6]
[5 8] [9",-0.8949317932128906,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb0,38,two_rule_comb0_38,False,[3 6],3 6],-0.0151691436767578,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb1,38,two_rule_comb1_38,False,[3 2],"3 2]
[0 2] [6",-3.881662368774414,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb1,38,two_rule_comb1_38,False,[3 2],3 2],-1.667156219482422,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb2,38,two_rule_comb2_38,False,[4 2],"4 2]
[3 7] [4",-1.8984050750732424,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb2,38,two_rule_comb2_38,False,[4 2],4 2],-1.4731922149658203,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb3,38,two_rule_comb3_38,False,[2 1],"2 1]
[2 8] [9",-6.590593338012695,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb3,38,two_rule_comb3_38,False,[2 1],2 1],-2.519258499145508,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb4,38,two_rule_comb4_38,False,[7 0],"7 3]
[3 2] [1",-2.4601268768310547,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb4,38,two_rule_comb4_38,False,[7 0],7 3],-0.944477081298828,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb5,38,two_rule_comb5_38,False,[4 3],"4 3]
[3 4] [4",-1.1201553344726562,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb5,38,two_rule_comb5_38,False,[4 3],4 3],-0.874359130859375,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb0,38,three_rule_comb0_38,False,[8 7 9],"8 7 9]
[12 0 7]",-2.7613258361816406,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb0,38,three_rule_comb0_38,False,[8 7 9],8 7 9],-0.2267627716064453,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb1,38,three_rule_comb1_38,False,[8 8 2],"8 8 2]
[4 4 6]",-4.538034439086914,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb1,38,three_rule_comb1_38,False,[8 8 2],8 8 2],-1.4869956970214844,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb2,38,three_rule_comb2_38,False,[7 8 9],"7 8 9]
[8 6 2]",-3.209829330444336,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb2,38,three_rule_comb2_38,False,[7 8 9],7 8 9],-1.543233871459961,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb3,38,three_rule_comb3_38,False,[8 7 9],"0 0 0]
[0 0 0]",-8.505578994750977,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb3,38,three_rule_comb3_38,False,[8 7 9],8 7 9],-5.507539749145508,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb4,38,three_rule_comb4_38,False,[1 4 6],"4 4 4]
[4 6 6]",-8.19679069519043,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb4,38,three_rule_comb4_38,False,[1 4 6],1 4 6],-4.534336090087891,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb5,38,three_rule_comb5_38,False,[3 9 1],"3 7 2]
[0 3 4]",-4.702579498291016,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb5,38,three_rule_comb5_38,False,[3 9 1],3 9 1],-3.793691635131836,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb6,38,three_rule_comb6_38,False,[1 1 2],"1 1 5]
[0 3 5]",-4.23805046081543,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb6,38,three_rule_comb6_38,False,[1 1 2],1 1 2],-3.5913734436035156,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb7,38,three_rule_comb7_38,False,[5 4 5],"5 1 4]
[6 1 4]",-5.92436408996582,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb7,38,three_rule_comb7_38,False,[5 4 5],6 1 6],-4.785394668579102,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb8,38,three_rule_comb8_38,False,[5 0 1],"4 2 4]
[4 3 4]",-7.570913314819336,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb8,38,three_rule_comb8_38,False,[5 0 1],5 2 3],-4.769132614135742,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb9,38,three_rule_comb9_38,False,[7 0 0],"7 1 0]
[6 2 1]",-3.708578109741211,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,three_rule_comb9,38,three_rule_comb9_38,False,[7 0 0],4 6 3],-2.7656917572021484,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c3_set_union,38,c3_set_union_38,True,[8 4 6 9],"4 8]
[6] [8]",-7.947710037231445,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c3_set_union,38,c3_set_union_38,True,[8 4 6 9],8 4],-3.0935134887695312,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c1_set_union,38,c1_set_union_38,True,[9],"9]
[2 9] [2]",-4.527385711669922,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c1_set_union,38,c1_set_union_38,True,[9],],0.0,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c2_set_union,38,c2_set_union_38,True,[2],"2]
[8] [8 4]",-5.3667144775390625,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c2_set_union,38,c2_set_union_38,True,[2],],0.0,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,AND,38,AND_38,True,[9],"9 9]
[3 9] [7",-1.950517654418945,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,AND,38,AND_38,True,[9],],0.0,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,XOR,38,XOR_38,True,[1 4],"4 5]
[4 5] [5",-5.410432815551758,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,XOR,38,XOR_38,True,[1 4],],0.0,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c3_set_union_permuted,38,c3_set_union_permuted_38,True,[8 5 6 3],"8 6]
[5] [3]",-6.838300704956055,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c3_set_union_permuted,38,c3_set_union_permuted_38,True,[8 5 6 3],8 6],-3.023122787475586,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c2_set_union_permuted,38,c2_set_union_permuted_38,True,[9],"9]
[4] [4 9]",-6.352739334106445,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c2_set_union_permuted,38,c2_set_union_permuted_38,True,[9],9],-2.401893615722656,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c1_set_union_permuted,38,c1_set_union_permuted_38,True,[0],"1]
[6 0] [6]",-4.380491256713867,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,c1_set_union_permuted,38,c1_set_union_permuted_38,True,[0],],0.0,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,XOR_permuted,38,XOR_permuted_38,True,[8 9],"3 2]
[3 2] [9",-5.082546234130859,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,XOR_permuted,38,XOR_permuted_38,True,[8 9],9 3],-2.278453826904297,False,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,AND_permuted,38,AND_permuted_38,True,[],"4]
[4] [5] [",-5.569316864013672,False,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,AND_permuted,38,AND_permuted_38,True,[],],0.0,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,row_constant,39,row_constant_39,False,[9],"9]
[8] [8] [",-2.2559680938720703,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,row_constant,39,row_constant_39,False,[9],9],-0.0405349731445312,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,col_constant,39,col_constant_39,False,[3],"3]
[7] [8] [",-0.2264785766601562,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,col_constant,39,col_constant_39,False,[3],3],-0.0469894409179687,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,dist3_diag1,39,dist3_diag1_39,False,[1],"1]
[1] [9] [",-2.207399368286133,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,dist3_diag1,39,dist3_diag1_39,False,[1],1],-0.4657478332519531,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,dist3_diag2,39,dist3_diag2_39,False,[4],"4]
[4] [8] [",-1.786224365234375,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,dist3_diag2,39,dist3_diag2_39,False,[4],4],-0.3710250854492187,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb0,39,two_rule_comb0_39,False,[5 9],"5 9]
[7 0] [7",-1.2925300598144531,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb0,39,two_rule_comb0_39,False,[5 9],5 9],-0.3364238739013672,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb1,39,two_rule_comb1_39,False,[9 9],"9 9]
[1 9] [1",-3.239776611328125,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb1,39,two_rule_comb1_39,False,[9 9],9 9],-1.4246940612792969,True,mc,Forced choice
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb2,39,two_rule_comb2_39,False,[2 1],"2 1]
[7 2] [4",-1.301198959350586,True,generated,Production
OLMo 7B,step91000-tokens403B,OLMo,91000,7,two_rule_comb2,39,two_rule_comb2_39,False,[2 1],2 1],-0.678955078125,True,mc,Forced choice
