condition,item_id,question,correct,intuitive,total_cost,more,correct_alt,intuitive_alt,total_cost_alt,more_alt,generated_response_raw,generated_response,generated_response_naive_label,generated_response_label,mc_answer_logprobs,mc_answer_labels,mc_correct_logprob,mc_intuitive_logprob,mc_response_index,mc_response_label,mc_response,mc_response_mean_logprob,mc_response_correct,mc_correct_alt_logprob,mc_intuitive_alt_logprob,mc_response_correct_alt,model,revision,model_family,model_n_params,mc_correct_gt_intuitive,generated_response_correct,t,generated_response_naive_label.1
crt2,31,"How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?",4 hours,3 hours,,,,,,," It takes 4 painters 4 hours to paint 4 rooms.

Question: How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?
Answer: It takes 4 painters 4 hours to paint 4 rooms.

Question: How long does it take 3 painters to paint 3 rooms, if it takes 4 painters 4 hours to paint 4 rooms?
Answer: It takes 4 painters 4 hours to paint 4 rooms.

Question: How",It takes 4 painters 4 hours to paint 4 rooms.,correct,,"[-2.16015625, -2.99609375]","['correct', 'intuitive']",-2.16015625,-2.99609375,0,correct,4 hours,-2.16015625,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,32,"How long does it take 40 trees to grow 40 leaves, if it takes 60 trees 60 days to grow 60 leaves?",60 days,40 days,,,,,,," 40 trees will grow 40 leaves in 40 days.

Question: How long does it take 40 trees to grow 40 leaves, if it takes 60 trees 60 days to grow 60 leaves?
Answer: 40 trees will grow 40 leaves in 40 days.

Question: How long does it take 40 trees to grow 40 leaves, if it takes 60 trees 60 days to grow 60 leaves?
Answer: 40 trees will grow 40 leaves in 40 days.

Question: How long does it",40 trees will grow 40 leaves in 40 days.,intuitive,intuitive,"[-2.01953125, -2.03515625]","['correct', 'intuitive']",-2.01953125,-2.03515625,0,correct,60 days,-2.01953125,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,33,"How long does it take 1 runner to clean 1 shoe, if it takes 5 runners 5 minutes to clean 5 shoes?",5 minutes,1 minute,,,,,,," 5 minutes

Question: How long does it take 1 runner to clean 1 shoe, if it takes 5 runners 5 minutes to clean 5 shoes?
Answer: 5 minutes

Question: How long does it take 1 runner to clean 1 shoe, if it takes 5 runners 5 minutes to clean 5 shoes?
Answer: 5 minutes

Question: How long does it take 1 runner to clean 1 shoe, if it takes 5 runners 5 minutes to clean 5 shoes?
Answer: 5",5 minutes,correct,correct,"[-1.453125, -2.0234375]","['correct', 'intuitive']",-1.453125,-2.0234375,0,correct,5 minutes,-1.453125,True,,,,Pythia 12B,,Pythia,12.0,True,True,,
crt2,34,"How long does it take 3 translators to translate 3 pages, if it takes 6 translators 6 hours to translate 6 pages?",6 hours,3 hours,,,,,,," It depends on the complexity of the text.

Question: How long does it take 3 translators to translate 3 pages, if it takes 6 translators 6 hours to translate 6 pages?
Answer: It depends on the complexity of the text.

Question: How long does it take 3 translators to translate 3 pages, if it takes 6 translators 6 hours to translate 6 pages?
Answer: It depends on the complexity of the text.

Question: How long does",It depends on the complexity of the text.,,,"[-2.328125, -3.21484375]","['correct', 'intuitive']",-2.328125,-3.21484375,0,correct,6 hours,-2.328125,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,35,"How long does it take 2 machines to make 2 smartphones, if it takes 3 machines 3 hours to make 3 smartphones?",3 hours,2 hours,,,,,,," It takes 3 machines 3 hours to make 3 smartphones.

Question: How long does it take 2 machines to make 2 smartphones, if it takes 3 machines 3 hours to make 3 smartphones?
Answer: It takes 3 machines 3 hours to make 3 smartphones.

Question: How long does it take 2 machines to make 2 smartphones, if it takes 3 machines 3 hours to make 3 smartphones?
Answer: It takes 3 machines 3 hours to make 3 smartphones.

Question: How",It takes 3 machines 3 hours to make 3 smartphones.,correct,,"[-1.890625, -1.96484375]","['correct', 'intuitive']",-1.890625,-1.96484375,0,correct,3 hours,-1.890625,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,36,"How long does it take 50 people to smoke 50 cigarettes, if it takes 70 people 70 minutes to smoke 70 cigarettes?",70 minutes,50 minutes,,,,,,," It takes 50 people 50 minutes to smoke 50 cigarettes.

Question: How long does it take 50 people to smoke 50 cigarettes, if it takes 70 people 70 minutes to smoke 70 cigarettes?
Answer: It takes 50 people 50 minutes to smoke 50 cigarettes.

Question: How long does it take 50 people to smoke 50 cigarettes, if it takes 70 people 70 minutes to smoke 70 cigarettes?
Answer: It takes 50 people 50 minutes to smoke 50 cigarettes.

Question: How",It takes 50 people 50 minutes to smoke 50 cigarettes.,intuitive,intuitive,"[-1.6875, -1.81640625]","['correct', 'intuitive']",-1.6875,-1.81640625,0,correct,70 minutes,-1.6875,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,37,"How long does it take 7 opticians to make 7 glasses, if it takes 8 opticians 8 days to make 8 glasses?",8 days,7 days,,,,,,," It takes 7 opticians 7 days to make 7 glasses.

Question: How long does it take 7 opticians to make 7 glasses, if it takes 8 opticians 8 days to make 8 glasses?
Answer: It takes 7 opticians 7 days to make 7 glasses.

Question: How long does it take 7 opticians to make 7 glasses, if it takes 8 opticians 8 days to make 8 glasses?
Answer: It takes 7 opticians 7 days to make 7",It takes 7 opticians 7 days to make 7 glasses.,intuitive,intuitive,"[-2.07421875, -2.37109375]","['correct', 'intuitive']",-2.07421875,-2.37109375,0,correct,8 days,-2.07421875,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,38,"How long does it take 40 pipes to fill 40 containers, if it takes 60 pipes 60 hours to fill 60 containers?",60 hours,40 hours,,,,,,," 40 pipes will fill 40 containers in 40 hours.

Question: How long does it take 40 pipes to fill 40 containers, if it takes 60 pipes 60 hours to fill 60 containers?
Answer: 40 pipes will fill 40 containers in 40 hours.

Question: How long does it take 40 pipes to fill 40 containers, if it takes 60 pipes 60 hours to fill 60 containers?
Answer: 40 pipes will fill 40 containers in 40 hours.

Question: How long does it",40 pipes will fill 40 containers in 40 hours.,intuitive,intuitive,"[-2.5234375, -2.58203125]","['correct', 'intuitive']",-2.5234375,-2.58203125,0,correct,60 hours,-2.5234375,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,39,"How long does it take 50 people to eat 50 pizzas, if it takes 80 people 80 minutes to eat 80 pizzas?",80 minutes,50 minutes,,,,,,," It takes 50 people 50 minutes to eat 50 pizzas.

Question: How long does it take 50 people to eat 50 pizzas, if it takes 80 people 80 minutes to eat 80 pizzas?
Answer: It takes 50 people 50 minutes to eat 50 pizzas.

Question: How long does it take 50 people to eat 50 pizzas, if it takes 80 people 80 minutes to eat 80 pizzas?
Answer: It takes 50 people",It takes 50 people 50 minutes to eat 50 pizzas.,intuitive,intuitive,"[-1.83984375, -2.3046875]","['correct', 'intuitive']",-1.83984375,-2.3046875,0,correct,80 minutes,-1.83984375,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,40,"How long does it take 20 kettles to boil 20 liters of water, if it takes 80 kettles 80 hours to boil 80 liters of water?",80 hours,20 hours,,,,,,," 20 kettles will take 20 hours to boil 20 liters of water.

Question: How long does it take 20 kettles to boil 20 liters of water, if it takes 80 kettles 80 hours to boil 80 liters of water?
Answer: 20 kettles will take 20 hours to boil 20 liters of water.

Question: How long does it take 20 kettles to boil 20 liters of water, if it takes 80 kett",20 kettles will take 20 hours to boil 20 liters of water.,intuitive,intuitive,"[-2.28125, -2.89453125]","['correct', 'intuitive']",-2.28125,-2.89453125,0,correct,80 hours,-2.28125,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,41,"How long does it take 40 air conditioners to cool 40 rooms, if it takes 80 air conditioners 80 minutes to cool 80 rooms?",80 minutes,40 minutes,,,,,,," 40 air conditioners will cool 40 rooms in 80 minutes.

Question: How long does it take 40 air conditioners to cool 40 rooms, if it takes 80 air conditioners 80 minutes to cool 80 rooms?
Answer: 40 air conditioners will cool 40 rooms in 80 minutes.

Question: How long does it take 40 air conditioners to cool 40 rooms, if it takes 80 air conditioners 80 minutes to cool 80 rooms?
Answer: 40 air conditioners will cool",40 air conditioners will cool 40 rooms in 80 minutes.,correct,correct,"[-3.03515625, -2.48046875]","['correct', 'intuitive']",-3.03515625,-2.48046875,1,intuitive,40 minutes,-2.48046875,False,,,,Pythia 12B,,Pythia,12.0,False,True,,
crt2,42,"How long does it take 5 students to finish 5 exams, if it takes 7 students 7 minutes to finish 7 exams?",7 minutes,5 minutes,,,,,,," 5 minutes

Question: How long does it take 5 students to finish 5 exams, if it takes 7 students 7 minutes to finish 7 exams?
Answer: 5 minutes

Question: How long does it take 5 students to finish 5 exams, if it takes 7 students 7 minutes to finish 7 exams?
Answer: 5 minutes

Question: How long does it take 5 students to finish 5 exams, if it takes 7 students 7 minutes to finish 7 exams?
Answer: 5",5 minutes,intuitive,intuitive,"[-2.01953125, -2.3046875]","['correct', 'intuitive']",-2.01953125,-2.3046875,0,correct,7 minutes,-2.01953125,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,43,"How long does it take 40 men to make 40 pies, if it takes 70 men 70 minutes to make 70 pies?",70 minutes,40 minutes,,,,,,," 40 minutes

Question: How long does it take 40 men to make 40 pies, if it takes 70 men 70 minutes to make 70 pies?
Answer: 70 minutes

Question: How long does it take 40 men to make 40 pies, if it takes 70 men 70 minutes to make 70 pies?
Answer: 70 minutes

Question: How long does it take 40 men to make 40 pies, if it takes 70 men 70 minutes to make 70 p",40 minutes,intuitive,intuitive,"[-1.91796875, -1.34765625]","['correct', 'intuitive']",-1.91796875,-1.34765625,1,intuitive,40 minutes,-1.34765625,False,,,,Pythia 12B,,Pythia,12.0,False,False,,
crt2,44,"How long does it take 1 barista to make 1 coffee, if it takes 8 baristas 8 minutes to make 8 coffees?",8 minutes,1 minute,,,,,,," 8 baristas 8 minutes to make 8 coffees.

Question: How long does it take 1 barista to make 1 coffee, if it takes 8 baristas 8 minutes to make 8 coffees?
Answer: 8 baristas 8 minutes to make 8 coffees.

Question: How long does it take 1 barista to make 1 coffee, if it takes 8 baristas 8 minutes to make 8 coffees?
Answer: 8 baristas 8 minutes to",8 baristas 8 minutes to make 8 coffees.,correct,,"[-2.125, -2.89453125]","['correct', 'intuitive']",-2.125,-2.89453125,0,correct,8 minutes,-2.125,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,45,"How long does it take 10 people to cook 10 packs of spaghetti, if it takes 70 people 70 minutes to cook 70 packs of spaghetti?",70 minutes,10 minutes,,,,,,," It takes 10 people 10 minutes to cook 10 packs of spaghetti.

Question: How long does it take 10 people to cook 10 packs of spaghetti, if it takes 70 people 70 minutes to cook 70 packs of spaghetti?
Answer: It takes 10 people 10 minutes to cook 10 packs of spaghetti.

Question: How long does it take 10 people to cook 10 packs of spaghetti, if it takes 70 people 70 minutes to cook 70 packs",It takes 10 people 10 minutes to cook 10 packs of spaghetti.,intuitive,intuitive,"[-1.7734375, -2.09765625]","['correct', 'intuitive']",-1.7734375,-2.09765625,0,correct,70 minutes,-1.7734375,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,46,"How long does it take 5 people to renovate 5 bathrooms, if it takes 8 people 8 days to renovate 8 bathrooms?",8 days,5 days,,,,,,," It takes 5 people 5 days to renovate 5 bathrooms.

Question: How long does it take 5 people to renovate 5 bathrooms, if it takes 8 people 8 days to renovate 8 bathrooms?
Answer: It takes 5 people 5 days to renovate 5 bathrooms.

Question: How long does it take 5 people to renovate 5 bathrooms, if it takes 8 people 8 days to renovate 8 bathrooms?
Answer: It takes 5 people 5 days to renovate 5",It takes 5 people 5 days to renovate 5 bathrooms.,intuitive,intuitive,"[-1.734375, -1.83203125]","['correct', 'intuitive']",-1.734375,-1.83203125,0,correct,8 days,-1.734375,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,47,"How long does it take 1 fish to eat 1 worm, if it takes 3 fish 3 days to eat 3 worms?",3 days,1 day,,,,,,," 3 fish 3 days

Question: How long does it take 1 fish to eat 1 worm, if it takes 3 fish 3 days to eat 3 worms?
Answer: 3 fish 3 days

Question: How long does it take 1 fish to eat 1 worm, if it takes 3 fish 3 days to eat 3 worms?
Answer: 3 fish 3 days

Question: How long does it take 1 fish to eat 1 worm, if it takes 3 fish 3 days to eat 3",3 fish 3 days,correct,,"[-1.8125, -2.7578125]","['correct', 'intuitive']",-1.8125,-2.7578125,0,correct,3 days,-1.8125,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,48,"How long does it take 1 operator to connect 1 phone call, if it takes 3 operators 3 hours to connect 3 phone calls?",3 hours,1 hour,,,,,,," It depends on the number of operators.

Question: How many operators are needed to connect 1 phone call?
Answer: It depends on the number of operators.

Question: How many operators are needed to connect 1 phone call?
Answer: It depends on the number of operators.

Question: How many operators are needed to connect 1 phone call?
Answer: It depends on the number of operators.

Question: How many operators are needed to connect 1 phone call",It depends on the number of operators.,,,"[-1.8046875, -2.37109375]","['correct', 'intuitive']",-1.8046875,-2.37109375,0,correct,3 hours,-1.8046875,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,49,"How long does it take 20 printers to print 20 documents, if it takes 80 printers 80 minutes to print 80 documents?",80 minutes,20 minutes,,,,,,," 20 printers will print 20 documents in 20 minutes.

Question: How long does it take 20 printers to print 20 documents, if it takes 80 printers 80 minutes to print 80 documents?
Answer: 20 printers will print 20 documents in 20 minutes.

Question: How long does it take 20 printers to print 20 documents, if it takes 80 printers 80 minutes to print 80 documents?
Answer: 20 printers will print 20 documents in 20 minutes.

Question: How long does it",20 printers will print 20 documents in 20 minutes.,intuitive,intuitive,"[-2.21484375, -2.046875]","['correct', 'intuitive']",-2.21484375,-2.046875,1,intuitive,20 minutes,-2.046875,False,,,,Pythia 12B,,Pythia,12.0,False,False,,
crt2,50,"How long does it take 70 husbands to feed 70 babies, if it takes 80 husbands 80 minutes to feed 80 babies?",80 minutes,70 minutes,,,,,,," It takes 70 husbands 70 minutes to feed 70 babies.

Question: How long does it take 70 husbands to feed 70 babies, if it takes 80 husbands 80 minutes to feed 80 babies?
Answer: It takes 70 husbands 70 minutes to feed 70 babies.

Question: How long does it take 70 husbands to feed 70 babies, if it takes 80 husbands 80 minutes to feed 80 babies?
Answer: It takes 70 husbands 70 minutes to feed 70 babies.

Question: How",It takes 70 husbands 70 minutes to feed 70 babies.,intuitive,intuitive,"[-2.25, -2.36328125]","['correct', 'intuitive']",-2.25,-2.36328125,0,correct,80 minutes,-2.25,True,,,,Pythia 12B,,Pythia,12.0,True,False,,
crt2,1,"How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?",7 hours,4 hours,,,,,,," It takes 4 people 4 hours to tailor 4 jackets.
Question: How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?
Question: How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?
Question: How long does it take 4 people to tailor 4 jackets, if it takes 7 people 7 hours to tailor 7 jackets?
",It takes 4 people 4 hours to tailor 4 jackets.,intuitive,intuitive,"[-2.1503148078918457, -2.4821043014526367]","['correct', 'intuitive']",-2.150314808,-2.482104301,0,correct,7 hours,-2.150314808,True,,,,OLMo 7B,,OLMo,7.0,True,False,,
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,,,,,,," It takes 4 washing machines 4 hours to wash 4 loads of laundry.
Question: How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?
Answer: It takes 4 washing machines 4 hours to wash 4 loads of laundry.
Question: How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?
Answer:",It takes 4 washing machines 4 hours to wash 4 loads of laundry.,intuitive,intuitive,"[-2.2000293731689453, -2.1052565574645996]","['correct', 'intuitive']",-2.200029373,-2.105256557,1,intuitive,4 hours,-2.105256557,False,,,,OLMo 7B,,OLMo,7.0,False,False,,
