condition,model,model_family,model_n_params,item_id,question,response,response_label,response_correct,eval_method,pretty_eval_method
crt3,Llama-2 7B,Llama-2,7.0,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",$29.00,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",30 days,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",6 days.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",6 days,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,16,"An investor possesses 1 bitcoin. Each day, their number of bitcoins doubles. If it takes them 30 days to achieve their investment target, how long would it take for them to reach half of that target?",30 days.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,16,"An investor possesses 1 bitcoin. Each day, their number of bitcoins doubles. If it takes them 30 days to achieve their investment target, how long would it take for them to reach half of that target?",30 days,t,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,17,"Fish inhabit a creek, and their population doubles each week. If it requires 24 weeks for the entire creek to become completely filled with fish, how long would it take to fill half of the creek with fish?",12 weeks.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,17,"Fish inhabit a creek, and their population doubles each week. If it requires 24 weeks for the entire creek to become completely filled with fish, how long would it take to fill half of the creek with fish?",12 weeks,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,18,"A dust cloud hovers above the city, doubling in size each day. If it takes 12 days for the entire city to be engulfed by the cloud, how many days does it take for the cloud to cover half of the city?",6 days.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,18,"A dust cloud hovers above the city, doubling in size each day. If it takes 12 days for the entire city to be engulfed by the cloud, how many days does it take for the cloud to cover half of the city?",6 days,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,19,"There is a sick student in the class. Each day, the number of sick students doubles. If it takes 6 days for the entire class to become sick, how many days does it take for half of the class to become sick?",3 days.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,19,"There is a sick student in the class. Each day, the number of sick students doubles. If it takes 6 days for the entire class to become sick, how many days does it take for half of the class to become sick?",3 days,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,20,"A colony of bacteria is growing on yogurt, and the size of the colony doubles daily. If it takes 4 days for the colony to completely cover the yogurt, how many days does it take for the patch to cover half of the yogurt?",3 days.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,20,"A colony of bacteria is growing on yogurt, and the size of the colony doubles daily. If it takes 4 days for the colony to completely cover the yogurt, how many days does it take for the patch to cover half of the yogurt?",2 days,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,21,"A moss patch is expanding on a rock, doubling its size each day. It takes 300 days for the moss to completely cover the rock. How many days are required for the moss to cover half of the rock?","The moss patch doubles its size each day, so on the first day it covers one half of the rock.",,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,21,"A moss patch is expanding on a rock, doubling its size each day. It takes 300 days for the moss to completely cover the rock. How many days are required for the moss to cover half of the rock?",150 days,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,22,"Beneath a tree, there is a heap of leaves that doubles in size every week. If it takes 4 weeks for the pile to attain a height of 4 meters, how much time is required for it to reach a height of 2 meters?",1 week.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,22,"Beneath a tree, there is a heap of leaves that doubles in size every week. If it takes 4 weeks for the pile to attain a height of 4 meters, how much time is required for it to reach a height of 2 meters?",2 weeks,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,23,"Mushrooms are cultivated in a container, and their quantity doubles daily. Given that it takes 6 days for the mushrooms to fill the entire container, determine the time needed to fill half of the container.","We know that it takes 6 days for the mushrooms to fill the entire container, and 1 day to fill half of it.",,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,23,"Mushrooms are cultivated in a container, and their quantity doubles daily. Given that it takes 6 days for the mushrooms to fill the entire container, determine the time needed to fill half of the container.",3 days,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,24,"There is a man who raises rabbits in a barn. Each year, the rabbit population doubles. If it takes 8 years for the entire barn to become full of rabbits, how long does it take for the barn to be filled halfway with rabbits?",4 years,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,24,"There is a man who raises rabbits in a barn. Each year, the rabbit population doubles. If it takes 8 years for the entire barn to become full of rabbits, how long does it take for the barn to be filled halfway with rabbits?",4 years,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,25,"Within a forest, there is a growing patch of ramson that doubles in size each week. If it takes 10 weeks for the entire forest to be covered with ramson, how long would it take for the ramson to cover half of the forest?",5 weeks.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,25,"Within a forest, there is a growing patch of ramson that doubles in size each week. If it takes 10 weeks for the entire forest to be covered with ramson, how long would it take for the ramson to cover half of the forest?",5 weeks,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",10 days.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,26,"It is currently raining, causing the lake to fill up with water. The volume of water in the lake doubles every day. If it takes a total of 20 days for the lake to become completely filled, how many days would it take for the lake to reach halfway to being full?",10 days,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",5 years.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,27,"Within a forest, there exists a tree that doubles its height each year. If the tree attains its maximum height in 10 years, determine the time it would take to achieve half of that maximum height.",5 years,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",10 hours.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,28,"There is a flood occurring in a field. With each passing hour, the size of the flood-stricken area doubles. If it takes 20 hours for the entire field to become submerged, how many hours would it take for half of the field to be inundated?",10 hours,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,29,"A barrel is being filled with whiskey, and the total volume of whiskey doubles every minute. If it takes 12 minutes to completely fill the barrel, how long would it take to fill half of it with whiskey?",6 minutes.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,29,"A barrel is being filled with whiskey, and the total volume of whiskey doubles every minute. If it takes 12 minutes to completely fill the barrel, how long would it take to fill half of it with whiskey?",6 minutes,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,30,"Programmers are in the process of developing new software and each month the total quantity of written code doubles. If it requires 10 months to complete the entire code, how much time is needed to write half of the code?",2 months.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,30,"Programmers are in the process of developing new software and each month the total quantity of written code doubles. If it requires 10 months to complete the entire code, how much time is needed to write half of the code?",5 months,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",The time taken to fill half the bags is 2 hours.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,31,"A factory is busy filling bags with chocolate cookies. The total number of bags filled doubles with each passing hour. Given that it takes 8 hours to fill all the bags, how much time is required to fill half of the bags?",4 hours,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,32,"An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?",12 months.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,32,"An orange tree is sprouting leaves. The number of leaves doubles every month. Given that it takes 6 months for the entire tree to be covered with leaves, how many months does it take for the tree to be half covered with leaves?",3 months,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,33,"An iceberg is forming and its surface doubles every year. If the iceberg takes 10 years to grow to 10 square miles, how many years are required for it to grow to 5 square miles?",10 years.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,33,"An iceberg is forming and its surface doubles every year. If the iceberg takes 10 years to grow to 10 square miles, how many years are required for it to grow to 5 square miles?",5 years,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,34,"A woman is in the process of growing her hair. Each year, the length of her hair doubles. If it takes 6 years for her hair to achieve a length of two meters, how long would it take for it to reach a length of one meter?",3 years.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,34,"A woman is in the process of growing her hair. Each year, the length of her hair doubles. If it takes 6 years for her hair to achieve a length of two meters, how long would it take for it to reach a length of one meter?",3 years,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,35,"Ants are crawling on a cake, and with each passing minute, their population on the cake doubles. If the entire cake is covered with ants in 30 minutes, how long would it take for half of the cake to be covered with ants?",10 minutes.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,35,"Ants are crawling on a cake, and with each passing minute, their population on the cake doubles. If the entire cake is covered with ants in 30 minutes, how long would it take for half of the cake to be covered with ants?",15 minutes,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,36,"In a room, there are rats whose population doubles each month. If it takes 9 months for the rats to completely fill the room, how long would it take for them to occupy half of the room?",10 months.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,36,"In a room, there are rats whose population doubles each month. If it takes 9 months for the rats to completely fill the room, how long would it take for them to occupy half of the room?",4.5 months,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,37,"The wood is burning in a fireplace, and the temperature doubles every minute. If it takes 20 minutes for the fireplace to reach a temperature of 600 degrees, how long does it take for the temperature to reach 300 degrees?",10 minutes.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,37,"The wood is burning in a fireplace, and the temperature doubles every minute. If it takes 20 minutes for the fireplace to reach a temperature of 600 degrees, how long does it take for the temperature to reach 300 degrees?",10 minutes,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,38,"In a fish tank, some algae are present. Each day, the quantity of algae multiplies by two. If it requires 30 days for the entire fish tank to become filled with algae, how much time is needed for half of the fish tank to be filled with algae?",15 days.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,38,"In a fish tank, some algae are present. Each day, the quantity of algae multiplies by two. If it requires 30 days for the entire fish tank to become filled with algae, how much time is needed for half of the fish tank to be filled with algae?",15 days,intuitive,False,mc,Forced choice
crt3,Llama-2 7B,Llama-2,7.0,39,"An elderly woman regularly feeds cats. Each day, the number of cats she feeds doubles. If she feeds 64 cats on the 6th day, on which day does she feed 32 cats?",The 1st day.,,False,generated,Production
crt3,Llama-2 7B,Llama-2,7.0,39,"An elderly woman regularly feeds cats. Each day, the number of cats she feeds doubles. If she feeds 64 cats on the 6th day, on which day does she feed 32 cats?",5th day,correct,True,mc,Forced choice
